city,year,province,broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city,policy_source_note
泰安,2009,山东省,0,0,0,0,0,0,0,0,
泰安,2010,山东省,0,0,0,0,0,0,0,0,
泰安,2011,山东省,0,0,0,0,0,0,0,0,
泰安,2012,山东省,0,0,0,0,0,0,0,0,
泰安,2013,山东省,0,0,0,0,0,0,0,0,
泰安,2014,山东省,0,0,0,0,0,0,0,0,
泰安,2015,山东省,0,0,0,0,0,0,0,0,
泰安,2016,山东省,0,0,0,0,0,0,0,0,
泰安,2017,山东省,0,0,0,0,0,0,0,0,
泰安,2018,山东省,0,0,0,0,0,0,0,0,
泰安,2019,山东省,0,0,0,0,0,0,0,0,
泰安,2020,山东省,0,0,0,0,0,0,0,0,
泰安,2021,山东省,0,0,0,0,0,0,0,0,
泰安,2022,山东省,0,0,0,0,0,0,0,0,
泰安,2023,山东省,0,0,0,0,0,0,0,0,
泰州,2008,江苏省,0,0,0,0,0,0,0,0,
泰州,2009,江苏省,0,0,0,0,0,0,0,0,
泰州,2010,江苏省,0,0,0,0,0,0,0,0,
泰州,2011,江苏省,0,0,0,0,0,0,0,0,
泰州,2012,江苏省,0,0,0,0,0,0,0,0,
泰州,2013,江苏省,0,0,0,0,0,1,0,0,ip_demo_city:2013;
泰州,2014,江苏省,0,0,0,0,0,1,0,0,ip_demo_city:2013;
泰州,2015,江苏省,0,0,0,0,0,1,0,0,ip_demo_city:2013;
泰州,2016,江苏省,1,0,0,1,0,1,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;ip_demo_city:2013;
泰州,2017,江苏省,1,0,0,1,0,1,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;ip_demo_city:2013;
泰州,2018,江苏省,1,0,0,1,0,1,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;ip_demo_city:2013;
泰州,2019,江苏省,1,0,0,1,0,1,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;ip_demo_city:2013;
泰州,2020,江苏省,1,0,0,1,0,1,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;ip_demo_city:2013;
泰州,2021,江苏省,1,0,0,1,0,1,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;ip_demo_city:2013;
泰州,2022,江苏省,1,0,0,1,0,1,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;ip_demo_city:2013;
泰州,2023,江苏省,1,0,0,1,0,1,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;ip_demo_city:2013;
泸州,2008,四川省,0,0,0,0,0,0,0,0,
泸州,2009,四川省,0,0,0,0,0,0,0,0,
泸州,2010,四川省,0,0,0,0,0,0,0,0,
泸州,2011,四川省,0,0,0,0,0,0,0,0,
泸州,2012,四川省,0,0,0,0,0,0,0,0,
泸州,2013,四川省,0,0,0,0,0,0,0,0,
泸州,2014,四川省,0,0,0,0,0,0,0,0,
泸州,2015,四川省,0,0,0,0,0,0,0,0,
泸州,2016,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
泸州,2017,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
泸州,2018,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
泸州,2019,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
泸州,2020,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
泸州,2021,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
泸州,2022,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
泸州,2023,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
洛阳,2008,河南省,0,0,0,0,0,0,0,0,
洛阳,2009,河南省,0,0,0,0,0,0,0,0,
洛阳,2010,河南省,0,0,0,0,0,0,0,0,
洛阳,2011,河南省,0,0,0,0,0,0,0,0,
洛阳,2012,河南省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
洛阳,2013,河南省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
洛阳,2014,河南省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2012;
洛阳,2015,河南省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2012;
洛阳,2016,河南省,1,0,0,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;ip_demo_city:2012;
洛阳,2017,河南省,1,0,0,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;ip_demo_city:2012;
洛阳,2018,河南省,1,0,0,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;ip_demo_city:2012;
洛阳,2019,河南省,1,0,0,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;ip_demo_city:2012;
洛阳,2020,河南省,1,0,0,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;ip_demo_city:2012;
洛阳,2021,河南省,1,0,0,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;ip_demo_city:2012;
洛阳,2022,河南省,1,0,0,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;ip_demo_city:2012;
洛阳,2023,河南省,1,0,0,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;ip_demo_city:2012;
济南,2008,山东省,0,0,0,0,0,0,0,0,
济南,2009,山东省,0,0,0,0,0,0,0,0,
济南,2010,山东省,0,0,0,0,0,0,0,0,
济南,2011,山东省,0,0,0,0,0,0,0,0,
济南,2012,山东省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
济南,2013,山东省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
济南,2014,山东省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
济南,2015,山东省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
济南,2016,山东省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
济南,2017,山东省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
济南,2018,山东省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
济南,2019,山东省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
济南,2020,山东省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
济南,2021,山东省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
济南,2022,山东省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
济南,2023,山东省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
济宁,2008,山东省,0,0,0,0,0,0,0,0,
济宁,2009,山东省,0,0,0,0,0,0,0,0,
济宁,2010,山东省,0,0,0,0,0,0,0,0,
济宁,2011,山东省,0,0,0,0,0,0,0,0,
济宁,2012,山东省,0,0,0,0,0,0,0,0,
济宁,2013,山东省,0,0,0,0,0,0,0,0,
济宁,2014,山东省,0,0,0,0,0,0,0,0,
济宁,2015,山东省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
济宁,2016,山东省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
济宁,2017,山东省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
济宁,2018,山东省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
济宁,2019,山东省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
济宁,2020,山东省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
济宁,2021,山东省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
济宁,2022,山东省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
济宁,2023,山东省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
济源,2008,,0,0,0,0,0,0,0,0,
济源,2009,,0,0,0,0,0,0,0,0,
济源,2010,,0,0,0,0,0,0,0,0,
济源,2011,,0,0,0,0,0,0,0,0,
济源,2012,,0,0,0,0,0,0,0,0,
济源,2013,,0,0,0,0,0,0,0,0,
济源,2014,,0,0,0,0,0,0,0,0,
济源,2015,,0,0,0,0,0,0,0,0,
济源,2016,,0,0,0,0,0,0,0,0,
济源,2017,,0,0,0,0,0,0,0,0,
济源,2018,,0,0,0,0,0,0,0,0,
济源,2019,,0,0,0,0,0,0,0,0,
济源,2020,,0,0,0,0,0,0,0,0,
济源,2021,,0,0,0,0,0,0,0,0,
济源,2022,,0,0,0,0,0,0,0,0,
济源,2023,,0,0,0,0,0,0,0,0,
海东,2008,青海省,0,0,0,0,0,0,0,0,
海东,2009,青海省,0,0,0,0,0,0,0,0,
海东,2010,青海省,0,0,0,0,0,0,0,0,
海东,2011,青海省,0,0,0,0,0,0,0,0,
海东,2012,青海省,0,0,0,0,0,0,0,0,
海东,2013,青海省,0,0,0,0,0,0,0,0,
海东,2014,青海省,0,0,0,0,0,0,0,0,
海东,2015,青海省,0,0,0,0,0,0,0,0,
海东,2016,青海省,0,0,0,0,0,0,0,0,
海东,2017,青海省,0,0,0,0,0,0,0,0,
海东,2018,青海省,0,0,0,0,0,0,0,0,
海东,2019,青海省,0,0,0,0,0,0,0,0,
海东,2020,青海省,0,0,0,0,0,0,0,0,
海东,2021,青海省,0,0,0,0,0,0,0,0,
海东,2022,青海省,0,0,0,0,0,0,0,0,
海东,2023,青海省,0,0,0,0,0,0,0,0,
海北,2018,,0,0,0,0,0,0,0,0,
海北,2019,,0,0,0,0,0,0,0,0,
海北,2020,,0,0,0,0,0,0,0,0,
海北,2021,,0,0,0,0,0,0,0,0,
海北,2022,,0,0,0,0,0,0,0,0,
海北,2023,,0,0,0,0,0,0,0,0,
海北藏族自治州,2013,,0,0,0,0,0,0,0,0,
海北藏族自治州,2014,,0,0,0,0,0,0,0,0,
海北藏族自治州,2015,,0,0,0,0,0,0,0,0,
海北藏族自治州,2016,,0,0,0,0,0,0,0,0,
海北藏族自治州,2017,,0,0,0,0,0,0,0,0,
海北藏族自治州,2018,,0,0,0,0,0,0,0,0,
海北藏族自治州,2019,,0,0,0,0,0,0,0,0,
海北藏族自治州,2020,,0,0,0,0,0,0,0,0,
海北藏族自治州,2021,,0,0,0,0,0,0,0,0,
海北藏族自治州,2022,,0,0,0,0,0,0,0,0,
海北藏族自治州,2023,,0,0,0,0,0,0,0,0,
海南,2016,,0,0,0,0,0,0,0,0,
海南,2017,,0,0,0,0,0,0,0,0,
海南,2020,,0,0,0,0,0,0,0,0,
海南,2021,,0,0,0,0,0,0,0,0,
海南,2022,,0,0,0,0,0,0,0,0,
海南,2023,,0,0,0,0,0,0,0,0,
海南藏族自治州,2009,,0,0,0,0,0,0,0,0,
海南藏族自治州,2010,,0,0,0,0,0,0,0,0,
海南藏族自治州,2011,,0,0,0,0,0,0,0,0,
海南藏族自治州,2012,,0,0,0,0,0,0,0,0,
海南藏族自治州,2013,,0,0,0,0,0,0,0,0,
海南藏族自治州,2014,,0,0,0,0,0,0,0,0,
海南藏族自治州,2015,,0,0,0,0,0,0,0,0,
海南藏族自治州,2016,,0,0,0,0,0,0,0,0,
海南藏族自治州,2017,,0,0,0,0,0,0,0,0,
海南藏族自治州,2018,,0,0,0,0,0,0,0,0,
海南藏族自治州,2019,,0,0,0,0,0,0,0,0,
海南藏族自治州,2020,,0,0,0,0,0,0,0,0,
海南藏族自治州,2021,,0,0,0,0,0,0,0,0,
海南藏族自治州,2022,,0,0,0,0,0,0,0,0,
海南藏族自治州,2023,,0,0,0,0,0,0,0,0,
海口,2008,海南省,0,0,0,0,0,0,0,0,
海口,2009,海南省,0,0,0,0,0,0,0,0,
海口,2010,海南省,0,0,0,0,0,0,0,0,
海口,2011,海南省,0,0,0,0,0,0,0,0,
海口,2012,海南省,0,0,0,0,0,0,0,0,
海口,2013,海南省,0,0,0,0,0,0,0,0,
海口,2014,海南省,0,0,0,0,0,0,0,0,
海口,2015,海南省,0,0,0,0,0,0,0,0,
海口,2016,海南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
海口,2017,海南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
海口,2018,海南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
海口,2019,海南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
海口,2020,海南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
海口,2021,海南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
海口,2022,海南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
海口,2023,海南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
海西,2017,,0,0,0,0,0,0,0,0,
海西,2019,,0,0,0,0,0,0,0,0,
海西,2020,,0,0,0,0,0,0,0,0,
海西,2021,,0,0,0,0,0,0,0,0,
海西,2022,,0,0,0,0,0,0,0,0,
海西,2023,,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2008,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2009,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2010,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2011,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2012,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2013,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2014,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2015,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2016,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2017,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2018,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2019,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2020,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2021,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2022,青海省,0,0,0,0,0,0,0,0,
海西蒙古族藏族自治州,2023,青海省,0,0,0,0,0,0,0,0,
淄博,2008,山东省,0,0,0,0,0,0,0,0,
淄博,2009,山东省,0,0,0,0,0,0,0,0,
淄博,2010,山东省,0,0,0,0,0,0,0,0,
淄博,2011,山东省,0,0,0,0,0,0,0,0,
淄博,2012,山东省,0,0,0,0,0,0,0,0,
淄博,2013,山东省,0,0,0,0,0,1,0,0,ip_demo_city:2013;
淄博,2014,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淄博,2015,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淄博,2016,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淄博,2017,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淄博,2018,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淄博,2019,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淄博,2020,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淄博,2021,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淄博,2022,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淄博,2023,山东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
淮北,2008,安徽省,0,0,0,0,0,0,0,0,
淮北,2009,安徽省,0,0,0,0,0,0,0,0,
淮北,2010,安徽省,0,0,0,0,0,0,0,0,
淮北,2011,安徽省,0,0,0,0,0,0,0,0,
淮北,2012,安徽省,0,0,0,0,0,0,0,0,
淮北,2013,安徽省,0,0,0,0,0,0,0,0,
淮北,2014,安徽省,0,0,0,0,0,0,0,0,
淮北,2015,安徽省,0,0,0,0,0,0,0,0,
淮北,2016,安徽省,0,0,0,0,0,0,0,0,
淮北,2017,安徽省,0,0,0,0,0,0,0,0,
淮北,2018,安徽省,0,0,0,0,0,0,0,0,
淮北,2019,安徽省,0,0,0,0,0,0,0,0,
淮北,2020,安徽省,0,0,0,0,0,0,0,0,
淮北,2021,安徽省,0,0,0,0,0,0,0,0,
淮北,2022,安徽省,0,0,0,0,0,0,0,0,
淮北,2023,安徽省,0,0,0,0,0,0,0,0,
淮南,2008,安徽省,0,0,0,0,0,0,0,0,
淮南,2009,安徽省,0,0,0,0,0,0,0,0,
淮南,2010,安徽省,0,0,0,0,0,0,0,0,
淮南,2011,安徽省,0,0,0,0,0,0,0,0,
淮南,2012,安徽省,0,0,0,0,0,0,0,0,
淮南,2013,安徽省,0,0,0,0,0,0,0,0,
淮南,2014,安徽省,0,0,0,0,0,0,0,0,
淮南,2015,安徽省,0,0,0,0,0,0,0,0,
淮南,2016,安徽省,0,0,0,0,0,0,0,0,
淮南,2017,安徽省,0,0,0,0,0,0,0,0,
淮南,2018,安徽省,0,0,0,0,0,0,0,0,
淮南,2019,安徽省,0,0,0,0,0,0,0,0,
淮南,2020,安徽省,0,0,0,0,0,0,0,0,
淮南,2021,安徽省,0,0,0,0,0,0,0,0,
淮南,2022,安徽省,0,0,0,0,0,0,0,0,
淮南,2023,安徽省,0,0,0,0,0,0,0,0,
淮安,2008,江苏省,0,0,0,0,0,0,0,0,
淮安,2009,江苏省,0,0,0,0,0,0,0,0,
淮安,2010,江苏省,0,0,0,0,0,0,0,0,
淮安,2011,江苏省,0,0,0,0,0,0,0,0,
淮安,2012,江苏省,0,0,0,0,0,0,0,0,
淮安,2013,江苏省,0,0,0,0,0,0,0,0,
淮安,2014,江苏省,0,0,0,0,0,0,0,0,
淮安,2015,江苏省,0,0,0,0,0,0,0,0,
淮安,2016,江苏省,0,0,0,0,0,0,0,0,
淮安,2017,江苏省,0,0,0,0,0,0,0,0,
淮安,2018,江苏省,0,0,0,0,0,0,0,0,
淮安,2019,江苏省,0,0,0,0,0,0,0,0,
淮安,2020,江苏省,0,0,0,0,0,0,0,0,
淮安,2021,江苏省,0,0,0,0,0,0,0,0,
淮安,2022,江苏省,0,0,0,0,0,0,0,0,
淮安,2023,江苏省,0,0,0,0,0,0,0,0,
深圳,2008,广东省,0,0,0,0,0,0,0,0,
深圳,2009,广东省,0,0,0,0,0,0,0,0,
深圳,2010,广东省,0,0,0,0,0,0,0,0,
深圳,2011,广东省,0,0,0,0,0,0,0,0,
深圳,2012,广东省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
深圳,2013,广东省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
深圳,2014,广东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2012;
深圳,2015,广东省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2012;
深圳,2016,广东省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2012;
深圳,2017,广东省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2012;
深圳,2018,广东省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2012;
深圳,2019,广东省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2012;
深圳,2020,广东省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2012;
深圳,2021,广东省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2012;
深圳,2022,广东省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2012;
深圳,2023,广东省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2012;
清远,2008,广东省,0,0,0,0,0,0,0,0,
清远,2009,广东省,0,0,0,0,0,0,0,0,
清远,2010,广东省,0,0,0,0,0,0,0,0,
清远,2011,广东省,0,0,0,0,0,0,0,0,
清远,2012,广东省,0,0,0,0,0,0,0,0,
清远,2013,广东省,0,0,0,0,0,0,0,0,
清远,2014,广东省,0,0,0,0,0,0,0,0,
清远,2015,广东省,0,0,0,0,0,0,0,0,
清远,2016,广东省,0,0,0,0,0,0,0,0,
清远,2017,广东省,0,0,0,0,0,0,0,0,
清远,2018,广东省,0,0,0,0,0,0,0,0,
清远,2019,广东省,0,0,0,0,0,0,0,0,
清远,2020,广东省,0,0,0,0,0,0,0,0,
清远,2021,广东省,0,0,0,0,0,0,0,0,
清远,2022,广东省,0,0,0,0,0,0,0,0,
清远,2023,广东省,0,0,0,0,0,0,0,0,
温州,2008,浙江省,0,0,0,0,0,0,0,0,
温州,2009,浙江省,0,0,0,0,0,0,0,0,
温州,2010,浙江省,0,0,0,0,0,0,0,0,
温州,2011,浙江省,0,0,0,0,0,0,0,0,
温州,2012,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2013,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2014,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2015,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2016,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2017,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2018,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2019,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2020,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2021,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2022,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
温州,2023,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
渭南,2008,陕西省,0,0,0,0,0,0,0,0,
渭南,2009,陕西省,0,0,0,0,0,0,0,0,
渭南,2010,陕西省,0,0,0,0,0,0,0,0,
渭南,2011,陕西省,0,0,0,0,0,0,0,0,
渭南,2012,陕西省,0,0,0,0,0,0,0,0,
渭南,2013,陕西省,0,0,0,0,0,0,0,0,
渭南,2014,陕西省,0,0,0,0,0,0,0,0,
渭南,2015,陕西省,0,0,0,0,0,0,0,0,
渭南,2016,陕西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
渭南,2017,陕西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
渭南,2018,陕西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
渭南,2019,陕西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
渭南,2020,陕西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
渭南,2021,陕西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
渭南,2022,陕西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
渭南,2023,陕西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
湖州,2008,浙江省,0,0,0,0,0,0,0,0,
湖州,2009,浙江省,0,0,0,0,0,0,0,0,
湖州,2010,浙江省,0,0,0,0,0,0,0,0,
湖州,2011,浙江省,0,0,0,0,0,0,0,0,
湖州,2012,浙江省,0,0,0,0,0,0,0,0,
湖州,2013,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2013;
湖州,2014,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2013;
湖州,2015,浙江省,0,0,0,0,0,1,0,0,ip_demo_city:2013;
湖州,2016,浙江省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2013;
湖州,2017,浙江省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2013;
湖州,2018,浙江省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2013;
湖州,2019,浙江省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2013;
湖州,2020,浙江省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2013;
湖州,2021,浙江省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2013;
湖州,2022,浙江省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2013;
湖州,2023,浙江省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2013;
湘潭,2008,湖南省,0,0,0,0,0,0,0,0,
湘潭,2009,湖南省,0,0,0,0,0,0,0,0,
湘潭,2010,湖南省,0,0,0,0,0,0,0,0,
湘潭,2011,湖南省,0,0,0,0,0,0,0,0,
湘潭,2012,湖南省,0,0,0,0,0,0,0,0,
湘潭,2013,湖南省,0,0,0,0,0,0,0,0,
湘潭,2014,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘潭,2015,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘潭,2016,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘潭,2017,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘潭,2018,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘潭,2019,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘潭,2020,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘潭,2021,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘潭,2022,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘潭,2023,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2014;
湘西,2017,,0,0,0,0,0,0,0,0,
湘西,2018,,0,0,0,0,0,0,0,0,
湘西,2019,,0,0,0,0,0,0,0,0,
湘西,2020,,0,0,0,0,0,0,0,0,
湘西,2021,,0,0,0,0,0,0,0,0,
湘西,2022,,0,0,0,0,0,0,0,0,
湘西,2023,,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2008,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2009,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2010,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2011,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2012,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2013,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2014,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2015,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2016,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2017,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2018,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2019,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2020,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2021,湖南省,0,0,0,0,0,0,0,0,
湘西土家族苗族自治州,2022,湖南省,0,0,0,0,0,0,0,0,
