city,year,total_patents,active_applicants,new_applicants,new_patents,new_applicant_share,firm_pat,firm_active_n,firm_new_n,firm_new_pat,knowledge_pat,knowledge_active_n,knowledge_new_n,knowledge_new_pat,individual_pat,individual_active_n,individual_new_n,individual_new_pat,government_pat,government_active_n,government_new_n,government_new_pat,other_pat,other_active_n,other_new_n,other_new_pat,org_pat,org_active_n,org_new_n,org_new_pat,firm_new_share_total,firm_new_share_new,ln_firm_new_n,ln_firm_new_pat,ln_firm_pat,knowledge_new_share_total,knowledge_new_share_new,ln_knowledge_new_n,ln_knowledge_new_pat,ln_knowledge_pat,individual_new_share_total,individual_new_share_new,ln_individual_new_n,ln_individual_new_pat,ln_individual_pat,government_new_share_total,government_new_share_new,ln_government_new_n,ln_government_new_pat,ln_government_pat,other_new_share_total,other_new_share_new,ln_other_new_n,ln_other_new_pat,ln_other_pat,org_new_share_total,org_new_share_new,ln_org_new_n,ln_org_new_pat,ln_org_pat,incumbent_patents,incumbent_applicants,incumbent_share,ln_new_patents,ln_incumbent_patents,ln_incumbent_applicants,base_firm_share,base_knowledge_share,base_individual_share,base_org_share,high_base_firm_share,high_base_knowledge_share,high_base_individual_share,high_base_org_share
海南藏族自治州,2023,11,7,4,4,0.3636363636363636,9.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,3.0,0.18181818181818182,0.5,1.0986122886681098,1.0986122886681098,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.09090909090909091,0.25,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,1.3862943611198906,1.3862943611198906,2.3978952727983707,7,3,0.6363636363636364,1.6094379124341003,2.0794415416798357,1.3862943611198906,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
海口,2008,257,101,64,129,0.5019455252918288,106.0,38.0,28.0,84.0,44.0,6.0,1.0,1.0,102.0,56.0,34.0,39.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,155.0,45.0,30.0,90.0,0.32684824902723736,0.6511627906976745,3.367295829986474,4.442651256490317,4.672828834461906,0.0038910505836575876,0.007751937984496124,0.6931471805599453,0.6931471805599453,3.8066624897703196,0.1517509727626459,0.3023255813953488,3.5553480614894135,3.6888794541139363,4.634728988229636,0.0,0.0,0.0,0.0,0.0,0.019455252918287938,0.03875968992248062,0.6931471805599453,1.791759469228055,1.791759469228055,0.35019455252918286,0.6976744186046512,3.4339872044851463,4.51085950651685,5.049856007249537,128,37,0.4980544747081712,4.867534450455582,4.859812404361672,3.6375861597263857,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2009,330,110,65,149,0.4515151515151515,135.0,40.0,23.0,65.0,52.0,11.0,6.0,7.0,135.0,56.0,33.0,69.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,8.0,195.0,54.0,32.0,80.0,0.19696969696969696,0.436241610738255,3.1780538303479458,4.189654742026425,4.912654885736052,0.021212121212121213,0.04697986577181208,1.9459101490553132,2.0794415416798357,3.970291913552122,0.20909090909090908,0.46308724832214765,3.5263605246161616,4.248495242049359,4.912654885736052,0.0,0.0,0.0,0.0,0.0,0.024242424242424242,0.053691275167785234,1.3862943611198906,2.1972245773362196,2.1972245773362196,0.24242424242424243,0.5369127516778524,3.4965075614664802,4.394449154672439,5.278114659230517,181,45,0.5484848484848485,5.0106352940962555,5.204006687076795,3.828641396489095,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2010,437,110,57,124,0.2837528604118993,183.0,46.0,25.0,61.0,97.0,11.0,4.0,5.0,154.0,52.0,28.0,58.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,283.0,58.0,29.0,66.0,0.13958810068649885,0.49193548387096775,3.258096538021482,4.127134385045092,5.214935757608986,0.011441647597254004,0.04032258064516129,1.6094379124341003,1.791759469228055,4.584967478670572,0.13272311212814644,0.46774193548387094,3.367295829986474,4.07753744390572,5.043425116919247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.15102974828375287,0.532258064516129,3.4011973816621555,4.204692619390966,5.648974238161206,313,53,0.7162471395881007,4.8283137373023015,5.749392985908253,3.9889840465642745,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2011,549,131,67,124,0.2258652094717668,303.0,59.0,30.0,53.0,130.0,16.0,6.0,7.0,114.0,54.0,31.0,64.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,435.0,77.0,36.0,60.0,0.0965391621129326,0.4274193548387097,3.4339872044851463,3.9889840465642745,5.717027701406222,0.012750455373406194,0.056451612903225805,1.9459101490553132,2.0794415416798357,4.875197323201151,0.11657559198542805,0.5161290322580645,3.4657359027997265,4.174387269895637,4.74493212836325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.1092896174863388,0.4838709677419355,3.6109179126442243,4.110873864173311,6.077642243349034,425,64,0.7741347905282332,4.8283137373023015,6.054439346269371,4.174387269895637,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2012,591,142,69,134,0.2267343485617597,314.0,66.0,30.0,67.0,148.0,19.0,6.0,17.0,127.0,55.0,33.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,464.0,87.0,36.0,84.0,0.11336717428087986,0.5,3.4339872044851463,4.219507705176107,5.752572638825633,0.028764805414551606,0.12686567164179105,1.9459101490553132,2.8903717578961645,5.003946305945459,0.08460236886632826,0.373134328358209,3.5263605246161616,3.9318256327243257,4.852030263919617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.14213197969543148,0.6268656716417911,3.6109179126442243,4.442651256490317,6.142037405587356,457,73,0.7732656514382402,4.90527477843843,6.126869184114185,4.30406509320417,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2013,605,173,88,166,0.2743801652892562,212.0,78.0,38.0,61.0,196.0,16.0,1.0,1.0,193.0,76.0,48.0,103.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,412.0,97.0,40.0,63.0,0.10082644628099173,0.3674698795180723,3.6635616461296463,4.127134385045092,5.3612921657094255,0.001652892561983471,0.006024096385542169,0.6931471805599453,0.6931471805599453,5.2832037287379885,0.17024793388429751,0.6204819277108434,3.8918202981106265,4.6443908991413725,5.267858159063328,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.006024096385542169,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.10413223140495868,0.3795180722891566,3.713572066704308,4.1588830833596715,6.023447592961033,439,85,0.7256198347107438,5.117993812416755,6.0867747269123065,4.454347296253507,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2014,630,188,105,143,0.2269841269841269,238.0,90.0,46.0,63.0,209.0,21.0,5.0,11.0,180.0,74.0,52.0,67.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,450.0,114.0,53.0,76.0,0.1,0.4405594405594406,3.8501476017100584,4.1588830833596715,5.476463551931511,0.01746031746031746,0.07692307692307693,1.791759469228055,2.4849066497880004,5.3471075307174685,0.10634920634920635,0.46853146853146854,3.970291913552122,4.219507705176107,5.198497031265826,0.0,0.0,0.0,0.0,0.0,0.0031746031746031746,0.013986013986013986,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.12063492063492064,0.5314685314685315,3.9889840465642745,4.343805421853684,6.111467339502679,487,83,0.773015873015873,4.969813299576001,6.1903154058531475,4.430816798843313,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2015,787,192,91,159,0.2020330368487929,304.0,101.0,50.0,102.0,309.0,20.0,5.0,5.0,168.0,67.0,33.0,48.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,4.0,619.0,125.0,58.0,111.0,0.12960609911054638,0.6415094339622641,3.9318256327243257,4.634728988229636,5.720311776607412,0.0063532401524777635,0.031446540880503145,1.791759469228055,1.791759469228055,5.736572297479192,0.060991105463786534,0.3018867924528302,3.5263605246161616,3.8918202981106265,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.005082592121982211,0.025157232704402517,1.3862943611198906,1.6094379124341003,1.9459101490553132,0.14104193138500634,0.6981132075471698,4.07753744390572,4.718498871295094,6.429719478039138,628,101,0.7979669631512071,5.075173815233827,6.444131256700441,4.624972813284271,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2016,798,225,129,231,0.2894736842105263,299.0,116.0,64.0,113.0,344.0,31.0,7.0,30.0,150.0,74.0,54.0,83.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,648.0,151.0,75.0,148.0,0.14160401002506265,0.48917748917748916,4.174387269895637,4.736198448394496,5.703782474656201,0.03759398496240601,0.12987012987012986,2.0794415416798357,3.4339872044851463,5.84354441703136,0.10401002506265664,0.3593073593073593,4.007333185232471,4.430816798843313,5.017279836814924,0.0012531328320802004,0.004329004329004329,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.005012531328320802,0.017316017316017316,1.3862943611198906,1.6094379124341003,1.6094379124341003,0.18546365914786966,0.6406926406926406,4.330733340286331,5.003946305945459,6.47543271670409,567,96,0.7105263157894737,5.44673737166631,6.342121418721152,4.574710978503383,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2017,1406,308,198,497,0.3534850640113798,483.0,171.0,112.0,271.0,651.0,35.0,8.0,22.0,260.0,93.0,70.0,193.0,0.0,0.0,0.0,0.0,12.0,9.0,8.0,11.0,1146.0,215.0,128.0,304.0,0.19274537695590327,0.545271629778672,4.727387818712341,5.605802066295998,6.182084906716632,0.015647226173541962,0.04426559356136821,2.1972245773362196,3.1354942159291497,6.480044561926653,0.13726884779516357,0.38832997987927564,4.2626798770413155,5.267858159063328,5.564520407322694,0.0,0.0,0.0,0.0,0.0,0.007823613086770981,0.022132796780684104,2.1972245773362196,2.4849066497880004,2.5649493574615367,0.21621621621621623,0.6116700201207244,4.859812404361672,5.720311776607412,7.044905117129371,909,110,0.6465149359886202,6.210600077024653,6.813444599510896,4.709530201312334,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2018,1512,388,240,479,0.3167989417989418,613.0,242.0,161.0,334.0,714.0,40.0,8.0,28.0,175.0,97.0,64.0,110.0,0.0,0.0,0.0,0.0,10.0,9.0,7.0,7.0,1337.0,291.0,176.0,369.0,0.2208994708994709,0.697286012526096,5.087596335232384,5.814130531825066,6.419994928147142,0.018518518518518517,0.05845511482254697,2.1972245773362196,3.367295829986474,6.5722825426940075,0.07275132275132275,0.22964509394572025,4.174387269895637,4.709530201312334,5.170483995038151,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.014613778705636743,2.0794415416798357,2.0794415416798357,2.3978952727983707,0.24404761904761904,0.7703549060542797,5.176149732573829,5.91350300563827,7.198931240688173,1033,148,0.6832010582010583,6.173786103901937,6.9411900550683745,5.003946305945459,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2019,1613,392,227,512,0.3174209547427154,741.0,266.0,158.0,388.0,676.0,37.0,8.0,27.0,176.0,83.0,58.0,93.0,0.0,0.0,0.0,0.0,20.0,6.0,3.0,4.0,1437.0,309.0,169.0,419.0,0.24054556726596404,0.7578125,5.0689042022202315,5.963579343618446,6.60934924316738,0.016738995660260384,0.052734375,2.1972245773362196,3.332204510175204,6.517671272912275,0.05765654060756355,0.181640625,4.07753744390572,4.543294782270004,5.176149732573829,0.0,0.0,0.0,0.0,0.0,0.0024798512089274642,0.0078125,1.3862943611198906,1.6094379124341003,3.044522437723423,0.2597644141351519,0.818359375,5.135798437050262,6.040254711277414,7.271008538280992,1101,165,0.6825790452572845,6.240275845170769,7.004881989712859,5.111987788356544,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2020,2164,473,293,619,0.2860443622920517,1097.0,325.0,211.0,460.0,859.0,45.0,9.0,43.0,189.0,93.0,66.0,103.0,0.0,0.0,0.0,0.0,19.0,10.0,7.0,13.0,1975.0,380.0,227.0,516.0,0.21256931608133087,0.7431340872374798,5.356586274672012,6.133398042996649,7.001245622069476,0.019870609981515713,0.06946688206785137,2.302585092994046,3.784189633918261,6.756932389247553,0.047597042513863215,0.16639741518578352,4.204692619390966,4.6443908991413725,5.247024072160486,0.0,0.0,0.0,0.0,0.0,0.006007393715341959,0.0210016155088853,2.0794415416798357,2.6390573296152584,2.995732273553991,0.23844731977818853,0.8336025848142165,5.429345628954441,6.248042874508429,7.588829878307813,1545,180,0.7139556377079482,6.429719478039138,7.343426229147367,5.198497031265826,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2021,4002,677,439,1131,0.2826086956521739,2226.0,482.0,309.0,918.0,1497.0,40.0,5.0,11.0,249.0,137.0,110.0,181.0,0.0,0.0,0.0,0.0,30.0,18.0,15.0,21.0,3753.0,540.0,329.0,950.0,0.22938530734632684,0.8116710875331565,5.736572297479192,6.823286122355687,7.708410667257367,0.002748625687156422,0.009725906277630416,1.791759469228055,2.4849066497880004,7.311886164077165,0.04522738630684658,0.16003536693191867,4.709530201312334,5.204006687076795,5.521460917862246,0.0,0.0,0.0,0.0,0.0,0.005247376311844078,0.01856763925729443,2.772588722239781,3.091042453358316,3.4339872044851463,0.23738130934532733,0.8399646330680813,5.799092654460526,6.85751406254539,8.230577217146454,2871,238,0.717391304347826,7.0317412587631285,7.962763930168115,5.476463551931511,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2022,3109,705,449,883,0.2840141524605982,1533.0,473.0,289.0,691.0,1329.0,50.0,8.0,11.0,224.0,165.0,139.0,165.0,2.0,1.0,1.0,2.0,21.0,16.0,12.0,14.0,2885.0,540.0,310.0,718.0,0.22225796075908652,0.782559456398641,5.66988092298052,6.539585955617669,7.335633981927201,0.003538115149565777,0.01245753114382786,2.1972245773362196,2.4849066497880004,7.1929342212158,0.053071727243486654,0.1868629671574179,4.941642422609304,5.111987788356544,5.41610040220442,0.000643293663557414,0.0022650056625141564,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.004503055644901898,0.015855039637599093,2.5649493574615367,2.70805020110221,3.091042453358316,0.2309424252171116,0.8131370328425821,5.739792912179234,6.577861357721047,7.9676267393338165,2226,256,0.7159858475394018,6.784457062637643,7.708410667257367,5.54907608489522,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海口,2023,3762,710,451,773,0.2054758107389686,1689.0,535.0,340.0,637.0,1881.0,57.0,12.0,16.0,108.0,91.0,80.0,90.0,0.0,0.0,0.0,0.0,84.0,27.0,19.0,30.0,3654.0,619.0,371.0,683.0,0.16932482721956407,0.8240620957309185,5.831882477283517,6.45833828334479,7.432483807917119,0.004253056884635832,0.02069857697283312,2.5649493574615367,2.833213344056216,7.540090320145325,0.023923444976076555,0.11642949547218628,4.394449154672439,4.51085950651685,4.6913478822291435,0.0,0.0,0.0,0.0,0.0,0.007974481658692184,0.03880983182406209,2.995732273553991,3.4339872044851463,4.442651256490317,0.18155236576289208,0.8835705045278137,5.918893854273146,6.52795791762255,8.203851372183879,2989,259,0.7945241892610314,6.651571873589727,8.003028666384733,5.560681631015528,0.4140625,0.1884765625,0.3818359375,0.6181640625,1.0,1.0,0.0,1.0
海西,2017,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海西,2019,3,3,2,2,0.6666666666666666,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.6666666666666666,1.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,1,1,0.3333333333333333,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海西,2020,6,5,5,6,1.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,6.0,1.0,1.0,1.791759469228055,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.791759469228055,1.9459101490553132,1.9459101490553132,0,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海西,2021,15,8,5,8,0.5333333333333333,12.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,7.0,4.0,6.0,0.3333333333333333,0.625,1.3862943611198906,1.791759469228055,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.25,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.125,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4,0.75,1.6094379124341003,1.9459101490553132,2.6390573296152584,7,3,0.4666666666666667,2.1972245773362196,2.0794415416798357,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海西,2022,25,15,12,14,0.56,25.0,15.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,12.0,14.0,0.56,1.0,2.5649493574615367,2.70805020110221,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.0,2.5649493574615367,2.70805020110221,3.258096538021482,11,3,0.44,2.70805020110221,2.4849066497880004,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海西,2023,72,24,20,40,0.5555555555555556,70.0,22.0,18.0,38.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,22.0,18.0,38.0,0.5277777777777778,0.95,2.9444389791664403,3.6635616461296463,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.05,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.95,2.9444389791664403,3.6635616461296463,4.2626798770413155,32,4,0.4444444444444444,3.713572066704308,3.4965075614664802,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海西蒙古族藏族自治州,2008,7,5,4,5,0.7142857142857143,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,0.42857142857142855,0.6,1.0986122886681098,1.3862943611198906,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.6,1.0986122886681098,1.3862943611198906,1.791759469228055,2,1,0.2857142857142857,1.791759469228055,1.0986122886681098,0.6931471805599453,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,1.0,0.0,0.0,1.0
海西蒙古族藏族自治州,2009,6,6,5,5,0.8333333333333334,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.3333333333333333,0.4,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.5,0.6,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,1.0986122886681098,1.0986122886681098,1.3862943611198906,1,1,0.16666666666666666,1.791759469228055,0.6931471805599453,0.6931471805599453,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,1.0,0.0,0.0,1.0
海西蒙古族藏族自治州,2010,4,4,3,3,0.75,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.5,0.6666666666666666,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,1.0986122886681098,1.0986122886681098,1.0986122886681098,1,1,0.25,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,1.0,0.0,0.0,1.0
海西蒙古族藏族自治州,2011,7,4,4,7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,1.3862943611198906,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,2.0794415416798357,0.0,0.0,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,1.0,0.0,0.0,1.0
海西蒙古族藏族自治州,2012,14,10,6,9,0.6428571428571429,12.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,5.0,8.0,0.5714285714285714,0.8888888888888888,1.791759469228055,2.1972245773362196,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.1111111111111111,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.8888888888888888,1.791759469228055,2.1972245773362196,2.5649493574615367,5,4,0.35714285714285715,2.302585092994046,1.791759469228055,1.6094379124341003,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,1.0,0.0,0.0,1.0
海西蒙古族藏族自治州,2013,46,15,13,24,0.5217391304347826,38.0,10.0,8.0,16.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,10.0,8.0,16.0,0.34782608695652173,0.6666666666666666,2.1972245773362196,2.833213344056216,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.3333333333333333,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.6666666666666666,2.1972245773362196,2.833213344056216,3.6635616461296463,22,2,0.4782608695652174,3.2188758248682006,3.1354942159291497,1.0986122886681098,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,1.0,0.0,0.0,1.0
海西蒙古族藏族自治州,2014,35,13,10,21,0.6,26.0,9.0,7.0,13.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,7.0,13.0,0.37142857142857144,0.6190476190476191,2.0794415416798357,2.6390573296152584,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.38095238095238093,1.3862943611198906,2.1972245773362196,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,0.6190476190476191,2.0794415416798357,2.6390573296152584,3.295836866004329,14,3,0.4,3.091042453358316,2.70805020110221,1.3862943611198906,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,1.0,0.0,0.0,1.0
海西蒙古族藏族自治州,2015,66,18,13,47,0.7121212121212122,63.0,16.0,11.0,44.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,16.0,11.0,44.0,0.6666666666666666,0.9361702127659575,2.4849066497880004,3.8066624897703196,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.06382978723404255,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9361702127659575,2.4849066497880004,3.8066624897703196,4.1588830833596715,19,5,0.2878787878787879,3.871201010907891,2.995732273553991,1.791759469228055,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,1.0,0.0,0.0,1.0
海西蒙古族藏族自治州,2016,90,22,15,24,0.2666666666666666,80.0,16.0,10.0,17.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,81.0,17.0,11.0,18.0,0.18888888888888888,0.7083333333333334,2.3978952727983707,2.8903717578961645,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.25,1.6094379124341003,1.9459101490553132,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.041666666666666664,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.2,0.75,2.4849066497880004,2.9444389791664403,4.406719247264253,66,7,0.7333333333333333,3.2188758248682006,4.204692619390966,2.0794415416798357,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,1.0,0.0,0.0,1.0
