city,province,year,total_patents,city_id,province_id,base_ln_patents_q,base_top10_q,ln1p_idc_scope_stock_l1,ln1p_idc_scope_pre5_l1,ln1p_idc_scope_new_l1,high_compute,total_patents_field,firm_total_patents_field,firm_active_applicants_field,city_new_firm_applicants_field,field_new_firm_applicants_field,city_new_firm_patents_field,field_new_firm_patents_field,firm_incumbent_patents_field,city_new_firm_share_total_field,field_new_firm_share_total_field,city_new_firm_share_firm_field,field_new_firm_share_firm_field,firm_patent_share_field,high_compute_label,ln1p_total_patents_field,ln1p_firm_total_patents_field,ln1p_firm_active_applicants_field,ln1p_city_new_firm_applicants_field,ln1p_field_new_firm_applicants_field,ln1p_city_new_firm_patents_field,ln1p_field_new_firm_patents_field,ln1p_firm_incumbent_patents_field,tot_pat_f,firm_pat_f,firm_act_f,city_new_firm_n_f,field_new_firm_n_f,city_new_firm_pat_f,field_new_firm_pat_f,firm_inc_pat_f,city_new_share_tot_f,field_new_share_tot_f,city_new_share_firm_f,field_new_share_firm_f,firm_share_f,ln_tot_pat_f,ln_firm_pat_f,ln_firm_act_f,ln_city_new_firm_n_f,ln_field_new_firm_n_f,ln_city_new_firm_pat_f,ln_field_new_firm_pat_f,ln_firm_inc_pat_f,idc_scope_new,idc_scope_stock,idc_scope_pre5
济南,山东省,2008,2506,253,9,4,1,0.0,0.0,0.0,1,282.0,187.0,22.0,9.0,11.0,24.0,27.0,163.0,0.0851063829787234,0.0957446808510638,0.1283422459893048,0.1443850267379679,0.6631205673758865,high_compute,5.645446897643238,5.236441962829949,3.1354942159291497,2.302585092994046,2.4849066497880004,3.218875824868201,3.332204510175204,5.099866427824199,282.0,187.0,22.0,9.0,11.0,24.0,27.0,163.0,0.0851063829787234,0.0957446808510638,0.1283422459893048,0.1443850267379679,0.6631205673758865,5.645446897643238,5.236441962829949,3.1354942159291497,2.302585092994046,2.4849066497880004,3.218875824868201,3.332204510175204,5.099866427824199,0.0,0.0,0.0
济南,山东省,2009,2864,253,9,4,1,0.0,0.0,0.0,0,2078.0,548.0,202.0,118.0,121.0,207.0,212.0,341.0,0.0996150144369586,0.1020211742059672,0.3777372262773723,0.3868613138686131,0.2637151106833493,other,7.639642287858013,6.3080984415095305,5.313205979041787,4.77912349311153,4.804021044733257,5.337538079701318,5.3612921657094255,5.834810737062605,2078.0,548.0,202.0,118.0,121.0,207.0,212.0,341.0,0.0996150144369586,0.1020211742059672,0.3777372262773723,0.3868613138686131,0.2637151106833493,7.639642287858013,6.3080984415095305,5.313205979041787,4.77912349311153,4.804021044733257,5.337538079701318,5.3612921657094255,5.834810737062605,0.0,0.0,0.0
济南,山东省,2009,2864,253,9,4,1,0.0,0.0,0.0,1,380.0,254.0,28.0,16.0,17.0,38.0,39.0,216.0,0.1,0.1026315789473684,0.1496062992125984,0.1535433070866141,0.6684210526315789,high_compute,5.942799375126701,5.541263545158426,3.367295829986474,2.833213344056216,2.8903717578961645,3.6635616461296463,3.688879454113936,5.37989735354046,380.0,254.0,28.0,16.0,17.0,38.0,39.0,216.0,0.1,0.1026315789473684,0.1496062992125984,0.1535433070866141,0.6684210526315789,5.942799375126701,5.541263545158426,3.367295829986474,2.833213344056216,2.8903717578961645,3.6635616461296463,3.688879454113936,5.37989735354046,0.0,0.0,0.0
济南,山东省,2010,3227,253,9,4,1,0.0,0.0,0.0,0,2076.0,693.0,229.0,122.0,124.0,246.0,249.0,447.0,0.1184971098265895,0.1199421965317919,0.354978354978355,0.3593073593073593,0.3338150289017341,other,7.638679823876112,6.542471960506805,5.438079308923196,4.812184355372417,4.8283137373023015,5.5093883366279774,5.521460917862246,6.104793232414985,2076.0,693.0,229.0,122.0,124.0,246.0,249.0,447.0,0.1184971098265895,0.1199421965317919,0.354978354978355,0.3593073593073593,0.3338150289017341,7.638679823876112,6.542471960506805,5.438079308923196,4.812184355372417,4.8283137373023015,5.5093883366279774,5.521460917862246,6.104793232414985,1.0,1.0,1.0
济南,山东省,2010,3227,253,9,4,1,0.0,0.0,0.0,1,340.0,192.0,28.0,12.0,14.0,17.0,19.0,175.0,0.05,0.0558823529411764,0.0885416666666666,0.0989583333333333,0.5647058823529412,high_compute,5.831882477283517,5.262690188904886,3.367295829986474,2.5649493574615367,2.70805020110221,2.8903717578961645,2.995732273553991,5.170483995038151,340.0,192.0,28.0,12.0,14.0,17.0,19.0,175.0,0.05,0.0558823529411764,0.0885416666666666,0.0989583333333333,0.5647058823529412,5.831882477283517,5.262690188904886,3.367295829986474,2.5649493574615367,2.70805020110221,2.8903717578961645,2.995732273553991,5.170483995038151,1.0,1.0,1.0
济南,山东省,2011,4677,253,9,4,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,2489.0,889.0,301.0,153.0,156.0,268.0,271.0,621.0,0.1076737645640819,0.1088790678987545,0.3014623172103487,0.3048368953880765,0.3571715548413017,other,7.820037989458753,6.7912214627261855,5.71042701737487,5.0369526024136295,5.056245805348308,5.594711379601839,5.605802066295998,6.432940092739179,2489.0,889.0,301.0,153.0,156.0,268.0,271.0,621.0,0.1076737645640819,0.1088790678987545,0.3014623172103487,0.3048368953880765,0.3571715548413017,7.820037989458753,6.7912214627261855,5.71042701737487,5.0369526024136295,5.056245805348308,5.594711379601839,5.605802066295998,6.432940092739179,0.0,1.0,1.0
济南,山东省,2011,4677,253,9,4,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,473.0,310.0,47.0,16.0,21.0,26.0,38.0,284.0,0.054968287526427,0.080338266384778,0.0838709677419354,0.1225806451612903,0.6553911205073996,high_compute,6.161207321695077,5.739792912179234,3.871201010907891,2.833213344056216,3.091042453358316,3.295836866004329,3.6635616461296463,5.652489180268651,473.0,310.0,47.0,16.0,21.0,26.0,38.0,284.0,0.054968287526427,0.080338266384778,0.0838709677419354,0.1225806451612903,0.6553911205073996,6.161207321695077,5.739792912179234,3.871201010907891,2.833213344056216,3.091042453358316,3.295836866004329,3.6635616461296463,5.652489180268651,0.0,1.0,1.0
济南,山东省,2012,7740,253,9,4,1,0.6931471805599453,0.6931471805599453,0.0,0,5639.0,1761.0,459.0,259.0,263.0,607.0,616.0,1154.0,0.1076431991487852,0.1092392268132647,0.3446905167518455,0.349801249290176,0.3122894130164922,other,8.637639344492104,7.474204806496124,6.131226489483141,5.560681631015528,5.575949103146316,6.410174881966167,6.424869023905388,7.051855622955894,5639.0,1761.0,459.0,259.0,263.0,607.0,616.0,1154.0,0.1076431991487852,0.1092392268132647,0.3446905167518455,0.349801249290176,0.3122894130164922,8.637639344492104,7.474204806496124,6.131226489483141,5.560681631015528,5.575949103146316,6.410174881966167,6.424869023905388,7.051855622955894,0.0,1.0,1.0
济南,山东省,2012,7740,253,9,4,1,0.6931471805599453,0.6931471805599453,0.0,1,732.0,480.0,63.0,21.0,30.0,54.0,72.0,426.0,0.0737704918032786,0.0983606557377049,0.1125,0.15,0.6557377049180327,high_compute,6.597145701886651,6.175867270105761,4.1588830833596715,3.091042453358316,3.4339872044851463,4.007333185232471,4.290459441148391,6.056784013228625,732.0,480.0,63.0,21.0,30.0,54.0,72.0,426.0,0.0737704918032786,0.0983606557377049,0.1125,0.15,0.6557377049180327,6.597145701886651,6.175867270105761,4.1588830833596715,3.091042453358316,3.4339872044851463,4.007333185232471,4.290459441148391,6.056784013228625,0.0,1.0,1.0
济南,山东省,2013,10898,253,9,4,1,0.6931471805599453,0.6931471805599453,0.0,0,9575.0,3171.0,594.0,311.0,318.0,1232.0,1251.0,1939.0,0.1286684073107049,0.1306527415143603,0.3885209713024282,0.3945127719962157,0.3311749347258486,other,9.16701524723781,8.06211758275474,6.38856140554563,5.7430031878094825,5.765191102784844,7.117205503164344,7.132497551660044,7.570443252057374,9575.0,3171.0,594.0,311.0,318.0,1232.0,1251.0,1939.0,0.1286684073107049,0.1306527415143603,0.3885209713024282,0.3945127719962157,0.3311749347258486,9.16701524723781,8.06211758275474,6.38856140554563,5.7430031878094825,5.765191102784844,7.117205503164344,7.132497551660044,7.570443252057374,0.0,1.0,1.0
济南,山东省,2013,10898,253,9,4,1,0.6931471805599453,0.6931471805599453,0.0,1,1155.0,807.0,109.0,56.0,68.0,109.0,130.0,698.0,0.0943722943722943,0.1125541125541125,0.1350681536555142,0.161090458488228,0.6987012987012987,high_compute,7.052721049232323,6.694562058521095,4.700480365792417,4.04305126783455,4.23410650459726,4.700480365792417,4.875197323201151,6.54965074223381,1155.0,807.0,109.0,56.0,68.0,109.0,130.0,698.0,0.0943722943722943,0.1125541125541125,0.1350681536555142,0.161090458488228,0.6987012987012987,7.052721049232323,6.694562058521095,4.700480365792417,4.04305126783455,4.23410650459726,4.700480365792417,4.875197323201151,6.54965074223381,0.0,1.0,1.0
济南,山东省,2014,12203,253,9,4,1,0.6931471805599453,0.6931471805599453,0.0,0,10082.0,4238.0,735.0,370.0,375.0,1110.0,1115.0,3128.0,0.1100972029359254,0.1105931362824836,0.2619159981123171,0.2630957999056159,0.4203531045427494,other,9.218606116393214,8.352082671352637,6.601230118728877,5.916202062607435,5.929589143389895,7.01301578963963,7.017506142941256,8.048468743668883,10082.0,4238.0,735.0,370.0,375.0,1110.0,1115.0,3128.0,0.1100972029359254,0.1105931362824836,0.2619159981123171,0.2630957999056159,0.4203531045427494,9.218606116393214,8.352082671352637,6.601230118728877,5.916202062607435,5.929589143389895,7.01301578963963,7.017506142941256,8.048468743668883,0.0,1.0,1.0
济南,山东省,2014,12203,253,9,4,1,0.6931471805599453,0.6931471805599453,0.0,1,1974.0,1639.0,114.0,44.0,61.0,279.0,301.0,1360.0,0.1413373860182371,0.1524822695035461,0.1702257474069554,0.1836485661989017,0.8302938196555217,high_compute,7.5883236773352225,7.402451520818244,4.74493212836325,3.80666248977032,4.127134385045092,5.634789603169249,5.71042701737487,7.215975002651466,1974.0,1639.0,114.0,44.0,61.0,279.0,301.0,1360.0,0.1413373860182371,0.1524822695035461,0.1702257474069554,0.1836485661989017,0.8302938196555217,7.5883236773352225,7.402451520818244,4.74493212836325,3.80666248977032,4.127134385045092,5.634789603169249,5.71042701737487,7.215975002651466,0.0,1.0,1.0
济南,山东省,2015,13985,253,9,4,1,0.6931471805599453,0.6931471805599453,0.0,0,10982.0,4790.0,773.0,379.0,390.0,1779.0,1799.0,3011.0,0.1619923511200145,0.1638135130213076,0.3713987473903966,0.3755741127348643,0.4361682753596795,other,9.304103901788348,8.474494436883122,6.651571873589727,5.940171252720432,5.968707559985366,7.484368643286131,7.495541943884256,8.010359588919783,10982.0,4790.0,773.0,379.0,390.0,1779.0,1799.0,3011.0,0.1619923511200145,0.1638135130213076,0.3713987473903966,0.3755741127348643,0.4361682753596795,9.304103901788348,8.474494436883122,6.651571873589727,5.940171252720432,5.968707559985366,7.484368643286131,7.495541943884256,8.010359588919783,1.0,2.0,1.0
济南,山东省,2015,13985,253,9,4,1,0.6931471805599453,0.6931471805599453,0.0,1,2586.0,2111.0,139.0,62.0,81.0,168.0,242.0,1943.0,0.0649651972157772,0.0935808197989172,0.0795831359545239,0.1146376125059213,0.8163186388244393,high_compute,7.858254182186029,7.655390644826152,4.941642422609304,4.143134726391533,4.406719247264253,5.1298987149230735,5.493061443340548,7.572502985020384,2586.0,2111.0,139.0,62.0,81.0,168.0,242.0,1943.0,0.0649651972157772,0.0935808197989172,0.0795831359545239,0.1146376125059213,0.8163186388244393,7.858254182186029,7.655390644826152,4.941642422609304,4.143134726391533,4.406719247264253,5.1298987149230735,5.493061443340548,7.572502985020384,1.0,2.0,1.0
济南,山东省,2016,13893,253,9,4,1,1.0986122886681098,0.6931471805599453,0.6931471805599453,0,10484.0,5046.0,881.0,435.0,447.0,1476.0,1503.0,3570.0,0.1407859595574208,0.1433613124761541,0.2925089179548157,0.2978596908442331,0.4813048454788248,other,9.25770094333602,8.526549286340263,6.782192056006791,6.077642243349034,6.104793232414985,7.29776828253138,7.315883504509785,8.18060094759445,10484.0,5046.0,881.0,435.0,447.0,1476.0,1503.0,3570.0,0.1407859595574208,0.1433613124761541,0.2925089179548157,0.2978596908442331,0.4813048454788248,9.25770094333602,8.526549286340263,6.782192056006791,6.077642243349034,6.104793232414985,7.29776828253138,7.315883504509785,8.18060094759445,2.0,4.0,3.0
济南,山东省,2016,13893,253,9,4,1,1.0986122886681098,0.6931471805599453,0.6931471805599453,1,2555.0,2087.0,175.0,85.0,105.0,260.0,291.0,1827.0,0.1017612524461839,0.1138943248532289,0.1245807379012937,0.1394345951126018,0.8168297455968689,high_compute,7.846198815497425,7.643961949002529,5.170483995038151,4.454347296253507,4.663439094112067,5.564520407322694,5.676753802268282,7.510977752014095,2555.0,2087.0,175.0,85.0,105.0,260.0,291.0,1827.0,0.1017612524461839,0.1138943248532289,0.1245807379012937,0.1394345951126018,0.8168297455968689,7.846198815497425,7.643961949002529,5.170483995038151,4.454347296253507,4.663439094112067,5.564520407322694,5.676753802268282,7.510977752014095,2.0,4.0,3.0
济南,山东省,2017,12435,253,9,4,1,1.6094379124341005,1.3862943611198906,1.0986122886681098,0,9753.0,3955.0,1008.0,517.0,524.0,1118.0,1127.0,2837.0,0.1146313954680611,0.1155541884548344,0.2826801517067003,0.2849557522123894,0.4055162514098226,other,9.185432736269998,8.282988692742602,6.9167150203536085,6.249975242259483,6.263398262591624,7.020190708311925,7.028201432058005,7.950854857719988,9753.0,3955.0,1008.0,517.0,524.0,1118.0,1127.0,2837.0,0.1146313954680611,0.1155541884548344,0.2826801517067003,0.2849557522123894,0.4055162514098226,9.185432736269998,8.282988692742602,6.9167150203536085,6.249975242259483,6.263398262591624,7.020190708311925,7.028201432058005,7.950854857719988,3.0,7.0,6.0
济南,山东省,2017,12435,253,9,4,1,1.6094379124341005,1.3862943611198906,1.0986122886681098,1,2623.0,1933.0,195.0,91.0,109.0,361.0,393.0,1572.0,0.1376286694624476,0.1498284407167365,0.1867563372995344,0.2033109156751164,0.7369424323293938,high_compute,7.8724551500639794,7.56734567601324,5.278114659230517,4.5217885770490405,4.700480365792417,5.8916442118257715,5.976350909297934,7.360739903058278,2623.0,1933.0,195.0,91.0,109.0,361.0,393.0,1572.0,0.1376286694624476,0.1498284407167365,0.1867563372995344,0.2033109156751164,0.7369424323293938,7.8724551500639794,7.56734567601324,5.278114659230517,4.5217885770490405,4.700480365792417,5.8916442118257715,5.976350909297934,7.360739903058278,3.0,7.0,6.0
济南,山东省,2018,14677,253,9,4,1,2.0794415416798357,1.9459101490553132,1.3862943611198906,0,11927.0,4905.0,1224.0,609.0,623.0,1224.0,1241.0,3681.0,0.1026242978116877,0.1040496352812945,0.2495412844036697,0.2530071355759429,0.411251781671837,other,9.386643856444577,8.498214224818435,7.110696122978827,6.413458957167357,6.436150368369428,7.110696122978827,7.124478262493424,8.211211361793023,11927.0,4905.0,1224.0,609.0,623.0,1224.0,1241.0,3681.0,0.1026242978116877,0.1040496352812945,0.2495412844036697,0.2530071355759429,0.411251781671837,9.386643856444577,8.498214224818435,7.110696122978827,6.413458957167357,6.436150368369428,7.110696122978827,7.124478262493424,8.211211361793023,0.0,7.0,6.0
济南,山东省,2018,14677,253,9,4,1,2.0794415416798357,1.9459101490553132,1.3862943611198906,1,2750.0,1887.0,253.0,118.0,147.0,294.0,346.0,1593.0,0.1069090909090909,0.1258181818181818,0.1558028616852146,0.1833598304186539,0.6861818181818182,high_compute,7.919719760924575,7.543273346705446,5.537334267018537,4.77912349311153,4.997212273764115,5.68697535633982,5.849324779946859,7.374001859350161,2750.0,1887.0,253.0,118.0,147.0,294.0,346.0,1593.0,0.1069090909090909,0.1258181818181818,0.1558028616852146,0.1833598304186539,0.6861818181818182,7.919719760924575,7.543273346705446,5.537334267018537,4.77912349311153,4.997212273764115,5.68697535633982,5.849324779946859,7.374001859350161,0.0,7.0,6.0
济南,山东省,2019,17305,253,9,4,1,2.0794415416798357,1.9459101490553132,0.0,0,13110.0,5752.0,1420.0,669.0,682.0,1618.0,1651.0,4134.0,0.1234172387490465,0.1259344012204424,0.2812934631432545,0.2870305980528512,0.4387490465293669,other,9.4812068514994,8.657476736863293,7.259116128097101,6.507277712385012,6.52649485957079,7.389563953677635,7.409741954080923,8.327242607457793,13110.0,5752.0,1420.0,669.0,682.0,1618.0,1651.0,4134.0,0.1234172387490465,0.1259344012204424,0.2812934631432545,0.2870305980528512,0.4387490465293669,9.4812068514994,8.657476736863293,7.259116128097101,6.507277712385012,6.52649485957079,7.389563953677635,7.409741954080923,8.327242607457793,0.0,7.0,6.0
济南,山东省,2019,17305,253,9,4,1,2.0794415416798357,1.9459101490553132,0.0,1,4162.0,2989.0,315.0,149.0,184.0,1053.0,1139.0,1936.0,0.2530033637674195,0.2736665064872657,0.3522917363666778,0.3810639009702241,0.7181643440653532,high_compute,8.333991247194975,8.003028666384733,5.755742213586912,5.0106352940962555,5.220355825078324,6.960347729101308,7.038783541388542,7.5688956634069955,4162.0,2989.0,315.0,149.0,184.0,1053.0,1139.0,1936.0,0.2530033637674195,0.2736665064872657,0.3522917363666778,0.3810639009702241,0.7181643440653532,8.333991247194975,8.003028666384733,5.755742213586912,5.0106352940962555,5.220355825078324,6.960347729101308,7.038783541388542,7.5688956634069955,0.0,7.0,6.0
济南,山东省,2020,21238,253,9,4,1,2.0794415416798357,1.9459101490553132,0.0,0,15295.0,7718.0,1880.0,942.0,966.0,2417.0,2476.0,5301.0,0.158025498528931,0.1618829682902909,0.3131640321326768,0.3208084996112982,0.5046093494606081,other,9.635346635291183,8.951440100949855,7.53955882930103,6.849066282633458,6.874198495453294,7.790696031174738,7.814803429489359,8.57583938684897,15295.0,7718.0,1880.0,942.0,966.0,2417.0,2476.0,5301.0,0.158025498528931,0.1618829682902909,0.3131640321326768,0.3208084996112982,0.5046093494606081,9.635346635291183,8.951440100949855,7.53955882930103,6.849066282633458,6.874198495453294,7.790696031174738,7.814803429489359,8.57583938684897,0.0,7.0,5.0
济南,山东省,2020,21238,253,9,4,1,2.0794415416798357,1.9459101490553132,0.0,1,5362.0,3993.0,409.0,181.0,231.0,632.0,714.0,3361.0,0.1178664677359194,0.1331592689295039,0.1582769847232657,0.1788129226145755,0.7446848190973517,high_compute,8.587278798982926,8.29254851397576,6.016157159698354,5.204006687076795,5.44673737166631,6.450470422144176,6.5722825426940075,8.120291313968561,5362.0,3993.0,409.0,181.0,231.0,632.0,714.0,3361.0,0.1178664677359194,0.1331592689295039,0.1582769847232657,0.1788129226145755,0.7446848190973517,8.587278798982926,8.29254851397576,6.016157159698354,5.204006687076795,5.44673737166631,6.450470422144176,6.5722825426940075,8.120291313968561,0.0,7.0,5.0
济南,山东省,2021,24113,253,9,4,1,2.0794415416798357,1.791759469228055,0.0,0,15307.0,8453.0,2110.0,1047.0,1077.0,2134.0,2304.0,6319.0,0.1394133403018227,0.1505193702227739,0.2524547497929729,0.2725659529161244,0.5522310054223558,other,9.636130846545592,9.042394981126735,7.65491704784832,6.954638864880987,6.982862751468942,7.666221925662725,7.742835955430749,8.751474487140904,15307.0,8453.0,2110.0,1047.0,1077.0,2134.0,2304.0,6319.0,0.1394133403018227,0.1505193702227739,0.2524547497929729,0.2725659529161244,0.5522310054223558,9.636130846545592,9.042394981126735,7.65491704784832,6.954638864880987,6.982862751468942,7.666221925662725,7.742835955430749,8.751474487140904,0.0,7.0,3.0
济南,山东省,2021,24113,253,9,4,1,2.0794415416798357,1.791759469228055,0.0,1,7913.0,5959.0,494.0,187.0,251.0,589.0,702.0,5370.0,0.0744344749146973,0.0887147731580942,0.0988420875985903,0.1178050008390669,0.7530645772778971,high_compute,8.97638862194537,8.692825760059396,6.20455776256869,5.236441962829949,5.529429087511423,6.380122536899765,6.555356891810665,8.58876938990546,7913.0,5959.0,494.0,187.0,251.0,589.0,702.0,5370.0,0.0744344749146973,0.0887147731580942,0.0988420875985903,0.1178050008390669,0.7530645772778971,8.97638862194537,8.692825760059396,6.20455776256869,5.236441962829949,5.529429087511423,6.380122536899765,6.555356891810665,8.58876938990546,0.0,7.0,3.0
济南,山东省,2022,26596,253,9,4,1,2.0794415416798357,1.3862943611198906,0.0,0,17664.0,9912.0,2160.0,907.0,949.0,1897.0,1973.0,8015.0,0.1073935688405797,0.1116961050724637,0.1913841807909604,0.1990516545601291,0.561141304347826,other,9.779340559793246,9.201602306032898,7.678326356506886,6.811244378601294,6.856461984594587,7.5485559791698735,7.587817219993427,8.989194823324645,17664.0,9912.0,2160.0,907.0,949.0,1897.0,1973.0,8015.0,0.1073935688405797,0.1116961050724637,0.1913841807909604,0.1990516545601291,0.561141304347826,9.779340559793246,9.201602306032898,7.678326356506886,6.811244378601294,6.856461984594587,7.5485559791698735,7.587817219993427,8.989194823324645,0.0,7.0,0.0
济南,山东省,2022,26596,253,9,4,1,2.0794415416798357,1.3862943611198906,0.0,1,8577.0,6246.0,591.0,222.0,291.0,485.0,632.0,5761.0,0.0565465780575958,0.0736854377987641,0.0776496958053154,0.1011847582452769,0.7282266526757608,high_compute,9.056956065076823,8.73985662749357,6.3835066348840055,5.407171771460119,5.676753802268282,6.186208623900494,6.450470422144176,8.659039915644474,8577.0,6246.0,591.0,222.0,291.0,485.0,632.0,5761.0,0.0565465780575958,0.0736854377987641,0.0776496958053154,0.1011847582452769,0.7282266526757608,9.056956065076823,8.73985662749357,6.3835066348840055,5.407171771460119,5.676753802268282,6.186208623900494,6.450470422144176,8.659039915644474,0.0,7.0,0.0
济南,山东省,2023,30966,253,9,4,1,2.0794415416798357,0.0,0.0,0,19909.0,12641.0,2682.0,1125.0,1170.0,2357.0,2478.0,10284.0,0.1183886684414084,0.1244663217640263,0.1864567676607863,0.1960287951902539,0.6349389723240746,other,9.898977397058244,9.444779883032243,7.894690850425624,7.026426808699636,7.065613363597717,7.765569081097317,7.8156105320351905,9.238441802087058,19909.0,12641.0,2682.0,1125.0,1170.0,2357.0,2478.0,10284.0,0.1183886684414084,0.1244663217640263,0.1864567676607863,0.1960287951902539,0.6349389723240746,9.898977397058244,9.444779883032243,7.894690850425624,7.026426808699636,7.065613363597717,7.765569081097317,7.8156105320351905,9.238441802087058,0.0,7.0,0.0
济南,山东省,2023,30966,253,9,4,1,2.0794415416798357,0.0,0.0,1,10764.0,8011.0,872.0,337.0,469.0,862.0,1147.0,7149.0,0.0800817539947974,0.1065589000371609,0.1076020471851204,0.1431781300711521,0.7442400594574508,high_compute,9.284055409798464,8.988695696785708,6.771935555839602,5.823045895483019,6.152732694704104,6.760414691083428,7.045776576879511,8.874867635688053,10764.0,8011.0,872.0,337.0,469.0,862.0,1147.0,7149.0,0.0800817539947974,0.1065589000371609,0.1076020471851204,0.1431781300711521,0.7442400594574508,9.284055409798464,8.988695696785708,6.771935555839602,5.823045895483019,6.152732694704104,6.760414691083428,7.045776576879511,8.874867635688053,0.0,7.0,0.0
济宁,山东省,2008,315,254,9,4,1,0.0,0.0,0.0,0,300.0,64.0,33.0,23.0,23.0,42.0,42.0,22.0,0.14,0.14,0.65625,0.65625,0.2133333333333333,other,5.707110264748875,4.174387269895637,3.5263605246161616,3.1780538303479458,3.1780538303479458,3.7612001156935624,3.7612001156935624,3.1354942159291497,300.0,64.0,33.0,23.0,23.0,42.0,42.0,22.0,0.14,0.14,0.65625,0.65625,0.2133333333333333,5.707110264748875,4.174387269895637,3.5263605246161616,3.1780538303479458,3.1780538303479458,3.7612001156935624,3.7612001156935624,3.1354942159291497,0.0,0.0,0.0
济宁,山东省,2008,315,254,9,4,1,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
济宁,山东省,2009,282,254,9,4,1,0.0,0.0,0.0,0,260.0,101.0,48.0,30.0,30.0,54.0,54.0,47.0,0.2076923076923077,0.2076923076923077,0.5346534653465347,0.5346534653465347,0.3884615384615384,other,5.564520407322694,4.624972813284271,3.8918202981106265,3.4339872044851463,3.4339872044851463,4.007333185232471,4.007333185232471,3.871201010907891,260.0,101.0,48.0,30.0,30.0,54.0,54.0,47.0,0.2076923076923077,0.2076923076923077,0.5346534653465347,0.5346534653465347,0.3884615384615384,5.564520407322694,4.624972813284271,3.8918202981106265,3.4339872044851463,3.4339872044851463,4.007333185232471,4.007333185232471,3.871201010907891,0.0,0.0,0.0
济宁,山东省,2009,282,254,9,4,1,0.0,0.0,0.0,1,4.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5,0.5,1.0,1.0,0.5,high_compute,1.6094379124341005,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5,0.5,1.0,1.0,0.5,1.6094379124341005,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0
济宁,山东省,2010,317,254,9,4,1,0.0,0.0,0.0,0,236.0,97.0,42.0,23.0,23.0,30.0,30.0,67.0,0.1271186440677966,0.1271186440677966,0.3092783505154639,0.3092783505154639,0.4110169491525424,other,5.4680601411351315,4.584967478670572,3.7612001156935624,3.1780538303479458,3.1780538303479458,3.4339872044851463,3.4339872044851463,4.219507705176107,236.0,97.0,42.0,23.0,23.0,30.0,30.0,67.0,0.1271186440677966,0.1271186440677966,0.3092783505154639,0.3092783505154639,0.4110169491525424,5.4680601411351315,4.584967478670572,3.7612001156935624,3.1780538303479458,3.1780538303479458,3.4339872044851463,3.4339872044851463,4.219507705176107,0.0,0.0,0.0
济宁,山东省,2010,317,254,9,4,1,0.0,0.0,0.0,1,5.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,0.4,0.0,0.6666666666666666,0.6,high_compute,1.791759469228055,1.3862943611198906,1.3862943611198906,0.0,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,5.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,0.4,0.0,0.6666666666666666,0.6,1.791759469228055,1.3862943611198906,1.3862943611198906,0.0,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0
济宁,山东省,2011,568,254,9,4,1,0.0,0.0,0.0,0,353.0,145.0,66.0,37.0,37.0,58.0,58.0,87.0,0.1643059490084986,0.1643059490084986,0.4,0.4,0.4107648725212464,other,5.869296913133774,4.983606621708336,4.204692619390966,3.6375861597263857,3.6375861597263857,4.07753744390572,4.07753744390572,4.477336814478207,353.0,145.0,66.0,37.0,37.0,58.0,58.0,87.0,0.1643059490084986,0.1643059490084986,0.4,0.4,0.4107648725212464,5.869296913133774,4.983606621708336,4.204692619390966,3.6375861597263857,3.6375861597263857,4.07753744390572,4.07753744390572,4.477336814478207,0.0,0.0,0.0
济宁,山东省,2011,568,254,9,4,1,0.0,0.0,0.0,1,8.0,5.0,4.0,1.0,4.0,1.0,5.0,4.0,0.125,0.625,0.2,1.0,0.625,high_compute,2.1972245773362196,1.791759469228055,1.6094379124341005,0.6931471805599453,1.6094379124341005,0.6931471805599453,1.791759469228055,1.6094379124341005,8.0,5.0,4.0,1.0,4.0,1.0,5.0,4.0,0.125,0.625,0.2,1.0,0.625,2.1972245773362196,1.791759469228055,1.6094379124341005,0.6931471805599453,1.6094379124341005,0.6931471805599453,1.791759469228055,1.6094379124341005,0.0,0.0,0.0
