city,year,total_patents,cur_top_firm_patents,cur_top_government_patents,cur_top_hospital_patents,cur_top_individual_patents,cur_top_other_patents,cur_top_research_patents,cur_top_univ_patents,cur_top_patents,base_top_firm_patents,base_top_government_patents,base_top_hospital_patents,base_top_individual_patents,base_top_other_patents,base_top_research_patents,base_top_univ_patents,base_top_patents,cur_top_firm_share_total,cur_top_firm_share_top,cur_top_univ_share_total,cur_top_univ_share_top,cur_top_research_share_total,cur_top_research_share_top,cur_top_hospital_share_total,cur_top_hospital_share_top,cur_top_individual_share_total,cur_top_individual_share_top,cur_top_government_share_total,cur_top_government_share_top,cur_top_other_share_total,cur_top_other_share_top,cur_top_knowledge_patents,cur_top_org_patents,cur_top_knowledge_share_total,cur_top_knowledge_share_top,cur_top_org_share_total,cur_top_org_share_top,base_top_firm_share_total,base_top_firm_share_base,base_top_univ_share_total,base_top_univ_share_base,base_top_research_share_total,base_top_research_share_base,base_top_hospital_share_total,base_top_hospital_share_base,base_top_individual_share_total,base_top_individual_share_base,base_top_government_share_total,base_top_government_share_base,base_top_other_share_total,base_top_other_share_base,base_top_knowledge_patents,base_top_org_patents,base_top_knowledge_share_total,base_top_knowledge_share_base,base_top_org_share_total,base_top_org_share_base
德宏,2020,3,3,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
德宏,2021,7,7,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
德宏,2022,6,2,0,0,1,1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,2,5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
德宏,2023,52,48,1,0,0,1,1,1,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,2,52,0.038461538461538464,0.038461538461538464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
德宏傣族景颇族自治州,2008,7,3,0,0,4,0,0,0,7,3.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.42857142857142855,0.42857142857142855
德宏傣族景颇族自治州,2009,26,10,1,0,10,0,3,2,26,10.0,1.0,0.0,10.0,0.0,3.0,2.0,26.0,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.0,0.0,0.38461538461538464,0.38461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,5,16,0.19230769230769232,0.19230769230769232,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.0,0.0,0.38461538461538464,0.38461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,5.0,16.0,0.19230769230769232,0.19230769230769232,0.6153846153846154,0.6153846153846154
德宏傣族景颇族自治州,2010,5,3,0,0,0,0,0,2,5,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.6,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.4,0.4,1.0,1.0,0.6,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,0.4,1.0,1.0
德宏傣族景颇族自治州,2011,13,6,0,0,6,1,0,0,13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.46153846153846156,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.0,0.0,0.07692307692307693,0.07692307692307693,0,7,0.0,0.0,0.5384615384615384,0.5384615384615384,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.3076923076923077,1.0
德宏傣族景颇族自治州,2012,14,4,0,0,6,2,1,1,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,2,8,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.07142857142857142,0.5,0.0,0.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.07142857142857142,0.5,0.14285714285714285,1.0
德宏傣族景颇族自治州,2013,28,16,0,0,7,0,2,1,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5714285714285714,0.6153846153846154,0.03571428571428571,0.038461538461538464,0.07142857142857142,0.07692307692307693,0.0,0.0,0.25,0.2692307692307692,0.0,0.0,0.0,0.0,3,19,0.10714285714285714,0.11538461538461539,0.6785714285714286,0.7307692307692307,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07142857142857142,1.0
德宏傣族景颇族自治州,2014,34,11,2,0,9,2,10,0,34,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.3235294117647059,0.3235294117647059,0.0,0.0,0.29411764705882354,0.29411764705882354,0.0,0.0,0.2647058823529412,0.2647058823529412,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,10,25,0.29411764705882354,0.29411764705882354,0.7352941176470589,0.7352941176470589,0.0,0.0,0.0,0.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.29411764705882354,1.0,0.29411764705882354,1.0
德宏傣族景颇族自治州,2015,72,26,0,0,10,2,8,20,66,1.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.3611111111111111,0.3939393939393939,0.2777777777777778,0.30303030303030304,0.1111111111111111,0.12121212121212122,0.0,0.0,0.1388888888888889,0.15151515151515152,0.0,0.0,0.027777777777777776,0.030303030303030304,28,56,0.3888888888888889,0.42424242424242425,0.7777777777777778,0.8484848484848485,0.013888888888888888,0.1111111111111111,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.1111111111111111,0.8888888888888888,0.125,1.0
德宏傣族景颇族自治州,2016,71,34,0,0,4,0,5,8,51,3.0,1.0,0.0,0.0,0.0,5.0,0.0,9.0,0.4788732394366197,0.6666666666666666,0.11267605633802817,0.1568627450980392,0.07042253521126761,0.09803921568627451,0.0,0.0,0.056338028169014086,0.0784313725490196,0.0,0.0,0.0,0.0,13,47,0.18309859154929578,0.2549019607843137,0.6619718309859155,0.9215686274509803,0.04225352112676056,0.3333333333333333,0.0,0.0,0.07042253521126761,0.5555555555555556,0.0,0.0,0.0,0.0,0.014084507042253521,0.1111111111111111,0.0,0.0,5.0,9.0,0.07042253521126761,0.5555555555555556,0.1267605633802817,1.0
德宏傣族景颇族自治州,2017,62,37,0,0,2,2,3,5,49,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.5967741935483871,0.7551020408163265,0.08064516129032258,0.10204081632653061,0.04838709677419355,0.061224489795918366,0.0,0.0,0.03225806451612903,0.04081632653061224,0.0,0.0,0.03225806451612903,0.04081632653061224,8,47,0.12903225806451613,0.16326530612244897,0.7580645161290323,0.9591836734693877,0.0,0.0,0.0,0.0,0.03225806451612903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03225806451612903,1.0,0.03225806451612903,1.0
德宏傣族景颇族自治州,2018,74,35,0,0,3,0,10,4,52,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.47297297297297297,0.6730769230769231,0.05405405405405406,0.07692307692307693,0.13513513513513514,0.19230769230769232,0.0,0.0,0.04054054054054054,0.057692307692307696,0.0,0.0,0.0,0.0,14,49,0.1891891891891892,0.2692307692307692,0.6621621621621622,0.9423076923076923,0.0,0.0,0.0,0.0,0.06756756756756757,0.8333333333333334,0.0,0.0,0.013513513513513514,0.16666666666666666,0.0,0.0,0.0,0.0,5.0,5.0,0.06756756756756757,0.8333333333333334,0.06756756756756757,0.8333333333333334
德宏傣族景颇族自治州,2019,46,21,0,0,6,1,6,8,42,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.45652173913043476,0.5,0.17391304347826086,0.19047619047619047,0.13043478260869565,0.14285714285714285,0.0,0.0,0.13043478260869565,0.14285714285714285,0.0,0.0,0.021739130434782608,0.023809523809523808,14,36,0.30434782608695654,0.3333333333333333,0.782608695652174,0.8571428571428571,0.021739130434782608,0.25,0.0,0.0,0.043478260869565216,0.5,0.0,0.0,0.021739130434782608,0.25,0.0,0.0,0.0,0.0,2.0,3.0,0.043478260869565216,0.5,0.06521739130434782,0.75
德宏傣族景颇族自治州,2020,40,19,0,0,14,1,1,0,35,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.475,0.5428571428571428,0.0,0.0,0.025,0.02857142857142857,0.0,0.0,0.35,0.4,0.0,0.0,0.025,0.02857142857142857,1,21,0.025,0.02857142857142857,0.525,0.6,0.05,0.6666666666666666,0.0,0.0,0.025,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.025,0.3333333333333333,0.075,1.0
德宏傣族景颇族自治州,2021,47,31,0,0,8,0,4,2,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6595744680851063,0.6888888888888889,0.0425531914893617,0.044444444444444446,0.0851063829787234,0.08888888888888889,0.0,0.0,0.1702127659574468,0.17777777777777778,0.0,0.0,0.0,0.0,6,37,0.1276595744680851,0.13333333333333333,0.7872340425531915,0.8222222222222222,0.0425531914893617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0425531914893617,1.0
德宏傣族景颇族自治州,2022,58,30,0,2,8,0,3,1,44,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.5172413793103449,0.6818181818181818,0.017241379310344827,0.022727272727272728,0.05172413793103448,0.06818181818181818,0.034482758620689655,0.045454545454545456,0.13793103448275862,0.18181818181818182,0.0,0.0,0.0,0.0,6,36,0.10344827586206896,0.13636363636363635,0.6206896551724138,0.8181818181818182,0.0,0.0,0.0,0.0,0.05172413793103448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.05172413793103448,1.0,0.05172413793103448,1.0
德宏傣族景颇族自治州,2023,48,33,2,3,3,1,3,3,48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6875,0.6875,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.020833333333333332,9,45,0.1875,0.1875,0.9375,0.9375,0.0,0.0,0.0,0.0,0.020833333333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.020833333333333332,1.0,0.020833333333333332,1.0
德州,2008,135,38,0,0,35,0,0,0,73,34.0,0.0,0.0,17.0,0.0,0.0,1.0,52.0,0.2814814814814815,0.5205479452054794,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.4794520547945205,0.0,0.0,0.0,0.0,0,38,0.0,0.0,0.2814814814814815,0.5205479452054794,0.2518518518518518,0.6538461538461539,0.007407407407407408,0.019230769230769232,0.0,0.0,0.0,0.0,0.1259259259259259,0.3269230769230769,0.0,0.0,0.0,0.0,1.0,35.0,0.007407407407407408,0.019230769230769232,0.25925925925925924,0.6730769230769231
德州,2009,218,73,0,0,50,0,0,5,128,56.0,0.0,0.0,48.0,0.0,0.0,3.0,107.0,0.3348623853211009,0.5703125,0.022935779816513763,0.0390625,0.0,0.0,0.0,0.0,0.22935779816513763,0.390625,0.0,0.0,0.0,0.0,5,78,0.022935779816513763,0.0390625,0.3577981651376147,0.609375,0.25688073394495414,0.5233644859813084,0.013761467889908258,0.028037383177570093,0.0,0.0,0.0,0.0,0.22018348623853212,0.4485981308411215,0.0,0.0,0.0,0.0,3.0,59.0,0.013761467889908258,0.028037383177570093,0.2706422018348624,0.5514018691588785
德州,2010,240,94,0,0,6,0,3,11,114,78.0,0.0,0.0,3.0,0.0,0.0,11.0,92.0,0.39166666666666666,0.8245614035087719,0.04583333333333333,0.09649122807017543,0.0125,0.02631578947368421,0.0,0.0,0.025,0.05263157894736842,0.0,0.0,0.0,0.0,14,108,0.058333333333333334,0.12280701754385964,0.45,0.9473684210526315,0.325,0.8478260869565217,0.04583333333333333,0.11956521739130435,0.0,0.0,0.0,0.0,0.0125,0.03260869565217391,0.0,0.0,0.0,0.0,11.0,89.0,0.04583333333333333,0.11956521739130435,0.37083333333333335,0.967391304347826
德州,2011,341,98,0,0,21,0,0,27,146,53.0,0.0,0.0,8.0,0.0,0.0,27.0,88.0,0.2873900293255132,0.6712328767123288,0.07917888563049853,0.18493150684931506,0.0,0.0,0.0,0.0,0.06158357771260997,0.14383561643835616,0.0,0.0,0.0,0.0,27,125,0.07917888563049853,0.18493150684931506,0.36656891495601174,0.8561643835616438,0.15542521994134897,0.6022727272727273,0.07917888563049853,0.3068181818181818,0.0,0.0,0.0,0.0,0.02346041055718475,0.09090909090909091,0.0,0.0,0.0,0.0,27.0,80.0,0.07917888563049853,0.3068181818181818,0.23460410557184752,0.9090909090909091
德州,2012,516,158,0,0,35,0,0,17,210,90.0,0.0,0.0,18.0,0.0,0.0,17.0,125.0,0.3062015503875969,0.7523809523809524,0.03294573643410853,0.08095238095238096,0.0,0.0,0.0,0.0,0.06782945736434108,0.16666666666666666,0.0,0.0,0.0,0.0,17,175,0.03294573643410853,0.08095238095238096,0.3391472868217054,0.8333333333333334,0.1744186046511628,0.72,0.03294573643410853,0.136,0.0,0.0,0.0,0.0,0.03488372093023256,0.144,0.0,0.0,0.0,0.0,17.0,107.0,0.03294573643410853,0.136,0.20736434108527133,0.856
德州,2013,606,167,0,0,12,0,6,42,227,59.0,0.0,0.0,3.0,0.0,0.0,30.0,92.0,0.2755775577557756,0.73568281938326,0.06930693069306931,0.18502202643171806,0.009900990099009901,0.02643171806167401,0.0,0.0,0.019801980198019802,0.05286343612334802,0.0,0.0,0.0,0.0,48,215,0.07920792079207921,0.21145374449339208,0.3547854785478548,0.947136563876652,0.09735973597359736,0.6413043478260869,0.04950495049504951,0.32608695652173914,0.0,0.0,0.0,0.0,0.0049504950495049506,0.03260869565217391,0.0,0.0,0.0,0.0,30.0,89.0,0.04950495049504951,0.32608695652173914,0.14686468646864687,0.967391304347826
德州,2014,630,217,0,0,35,0,0,18,270,76.0,0.0,0.0,5.0,0.0,0.0,18.0,99.0,0.34444444444444444,0.8037037037037037,0.02857142857142857,0.06666666666666667,0.0,0.0,0.0,0.0,0.05555555555555555,0.12962962962962962,0.0,0.0,0.0,0.0,18,235,0.02857142857142857,0.06666666666666667,0.373015873015873,0.8703703703703703,0.12063492063492064,0.7676767676767676,0.02857142857142857,0.18181818181818182,0.0,0.0,0.0,0.0,0.007936507936507936,0.050505050505050504,0.0,0.0,0.0,0.0,18.0,94.0,0.02857142857142857,0.18181818181818182,0.1492063492063492,0.9494949494949495
德州,2015,683,152,0,0,35,0,0,13,200,50.0,0.0,0.0,11.0,0.0,0.0,13.0,74.0,0.2225475841874085,0.76,0.01903367496339678,0.065,0.0,0.0,0.0,0.0,0.05124450951683748,0.175,0.0,0.0,0.0,0.0,13,165,0.01903367496339678,0.065,0.24158125915080528,0.825,0.07320644216691069,0.6756756756756757,0.01903367496339678,0.17567567567567569,0.0,0.0,0.0,0.0,0.016105417276720352,0.14864864864864866,0.0,0.0,0.0,0.0,13.0,63.0,0.01903367496339678,0.17567567567567569,0.09224011713030747,0.8513513513513513
德州,2016,951,231,0,0,30,0,0,10,271,56.0,0.0,0.0,7.0,0.0,0.0,10.0,73.0,0.24290220820189273,0.8523985239852399,0.010515247108307046,0.03690036900369004,0.0,0.0,0.0,0.0,0.031545741324921134,0.11070110701107011,0.0,0.0,0.0,0.0,10,241,0.010515247108307046,0.03690036900369004,0.25341745531019977,0.8892988929889298,0.058885383806519455,0.7671232876712328,0.010515247108307046,0.136986301369863,0.0,0.0,0.0,0.0,0.007360672975814932,0.0958904109589041,0.0,0.0,0.0,0.0,10.0,66.0,0.010515247108307046,0.136986301369863,0.0694006309148265,0.9041095890410958
德州,2017,1189,302,0,0,39,0,0,26,367,39.0,0.0,0.0,10.0,0.0,0.0,15.0,64.0,0.25399495374264086,0.8228882833787466,0.021867115222876366,0.07084468664850137,0.0,0.0,0.0,0.0,0.03280067283431455,0.10626702997275204,0.0,0.0,0.0,0.0,26,328,0.021867115222876366,0.07084468664850137,0.27586206896551724,0.8937329700272479,0.03280067283431455,0.609375,0.012615643397813289,0.234375,0.0,0.0,0.0,0.0,0.008410428931875526,0.15625,0.0,0.0,0.0,0.0,15.0,54.0,0.012615643397813289,0.234375,0.045416316232127836,0.84375
德州,2018,1580,358,0,0,59,0,0,88,505,29.0,0.0,0.0,1.0,0.0,0.0,27.0,57.0,0.22658227848101264,0.7089108910891089,0.05569620253164557,0.17425742574257425,0.0,0.0,0.0,0.0,0.03734177215189873,0.11683168316831684,0.0,0.0,0.0,0.0,88,446,0.05569620253164557,0.17425742574257425,0.28227848101265823,0.8831683168316832,0.018354430379746836,0.5087719298245614,0.01708860759493671,0.47368421052631576,0.0,0.0,0.0,0.0,0.0006329113924050633,0.017543859649122806,0.0,0.0,0.0,0.0,27.0,56.0,0.01708860759493671,0.47368421052631576,0.035443037974683546,0.9824561403508771
德州,2019,1453,294,0,0,0,0,0,111,405,24.0,0.0,0.0,1.0,0.0,0.0,41.0,66.0,0.20233998623537508,0.725925925925926,0.07639366827253957,0.2740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,405,0.07639366827253957,0.2740740740740741,0.27873365450791465,1.0,0.016517549896765314,0.36363636363636365,0.028217481073640742,0.6212121212121212,0.0,0.0,0.0,0.0,0.0006882312456985547,0.015151515151515152,0.0,0.0,0.0,0.0,41.0,65.0,0.028217481073640742,0.6212121212121212,0.044735030970406056,0.9848484848484849
德州,2020,1901,325,0,0,0,0,0,179,504,26.0,0.0,0.0,1.0,0.0,0.0,60.0,87.0,0.17096265123619148,0.6448412698412699,0.09416096791162545,0.3551587301587302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,504,0.09416096791162545,0.3551587301587302,0.26512361914781696,1.0,0.013677012098895318,0.2988505747126437,0.03156233561283535,0.6896551724137931,0.0,0.0,0.0,0.0,0.0005260389268805891,0.011494252873563218,0.0,0.0,0.0,0.0,60.0,86.0,0.03156233561283535,0.6896551724137931,0.04523934771173067,0.9885057471264368
德州,2021,2085,348,0,0,17,0,0,175,540,43.0,0.0,0.0,0.0,0.0,0.0,61.0,104.0,0.1669064748201439,0.6444444444444445,0.08393285371702638,0.32407407407407407,0.0,0.0,0.0,0.0,0.00815347721822542,0.03148148148148148,0.0,0.0,0.0,0.0,175,523,0.08393285371702638,0.32407407407407407,0.2508393285371703,0.9685185185185186,0.02062350119904077,0.41346153846153844,0.029256594724220625,0.5865384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,104.0,0.029256594724220625,0.5865384615384616,0.04988009592326139,1.0
德州,2022,2187,636,0,17,0,0,0,152,805,23.0,0.0,0.0,0.0,0.0,0.0,50.0,73.0,0.2908093278463649,0.7900621118012422,0.0695016003657979,0.18881987577639753,0.0,0.0,0.007773205304069501,0.02111801242236025,0.0,0.0,0.0,0.0,0.0,0.0,169,805,0.0772748056698674,0.20993788819875778,0.36808413351623226,1.0,0.010516689529035207,0.3150684931506849,0.022862368541380886,0.684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,73.0,0.022862368541380886,0.684931506849315,0.03337905807041609,1.0
德州,2023,2812,453,0,0,0,0,0,94,547,35.0,0.0,0.0,0.0,0.0,0.0,94.0,129.0,0.16109530583214793,0.8281535648994516,0.033428165007112376,0.17184643510054845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,547,0.033428165007112376,0.17184643510054845,0.1945234708392603,1.0,0.012446657183499289,0.2713178294573643,0.033428165007112376,0.7286821705426356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,129.0,0.033428165007112376,0.7286821705426356,0.04587482219061166,1.0
德阳,2008,118,84,0,0,8,0,0,0,92,58.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.711864406779661,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.08695652173913043,0.0,0.0,0.0,0.0,0,84,0.0,0.0,0.711864406779661,0.9130434782608695,0.4915254237288136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.4915254237288136,1.0
德阳,2009,237,92,0,0,44,0,0,0,136,76.0,0.0,0.0,39.0,0.0,0.0,0.0,115.0,0.3881856540084388,0.6764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.18565400843881857,0.3235294117647059,0.0,0.0,0.0,0.0,0,92,0.0,0.0,0.3881856540084388,0.6764705882352942,0.3206751054852321,0.6608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.16455696202531644,0.3391304347826087,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.3206751054852321,0.6608695652173913
德阳,2010,316,155,0,0,31,0,0,0,186,134.0,0.0,0.0,33.0,0.0,0.0,0.0,167.0,0.49050632911392406,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0981012658227848,0.16666666666666666,0.0,0.0,0.0,0.0,0,155,0.0,0.0,0.49050632911392406,0.8333333333333334,0.4240506329113924,0.8023952095808383,0.0,0.0,0.0,0.0,0.0,0.0,0.10443037974683544,0.19760479041916168,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.4240506329113924,0.8023952095808383
德阳,2011,297,138,0,0,49,0,0,0,187,110.0,0.0,0.0,13.0,0.0,0.0,0.0,123.0,0.46464646464646464,0.7379679144385026,0.0,0.0,0.0,0.0,0.0,0.0,0.16498316498316498,0.2620320855614973,0.0,0.0,0.0,0.0,0,138,0.0,0.0,0.46464646464646464,0.7379679144385026,0.37037037037037035,0.8943089430894309,0.0,0.0,0.0,0.0,0.0,0.0,0.04377104377104377,0.10569105691056911,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.37037037037037035,0.8943089430894309
德阳,2012,496,225,0,0,14,0,0,0,239,100.0,0.0,0.0,9.0,0.0,0.0,0.0,109.0,0.4536290322580645,0.9414225941422594,0.0,0.0,0.0,0.0,0.0,0.0,0.028225806451612902,0.058577405857740586,0.0,0.0,0.0,0.0,0,225,0.0,0.0,0.4536290322580645,0.9414225941422594,0.20161290322580644,0.9174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.018145161290322582,0.08256880733944955,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.20161290322580644,0.9174311926605505
德阳,2013,623,269,0,0,18,0,0,5,292,184.0,0.0,0.0,4.0,0.0,0.0,0.0,188.0,0.4317817014446228,0.9212328767123288,0.008025682182985553,0.017123287671232876,0.0,0.0,0.0,0.0,0.028892455858747994,0.06164383561643835,0.0,0.0,0.0,0.0,5,274,0.008025682182985553,0.017123287671232876,0.43980738362760835,0.9383561643835616,0.2953451043338684,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.006420545746388443,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.2953451043338684,0.9787234042553191
德阳,2014,679,338,0,0,0,0,0,10,348,152.0,0.0,0.0,1.0,0.0,0.0,0.0,153.0,0.49779086892488955,0.9712643678160919,0.014727540500736377,0.028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,348,0.014727540500736377,0.028735632183908046,0.5125184094256259,1.0,0.22385861561119294,0.9934640522875817,0.0,0.0,0.0,0.0,0.0,0.0,0.0014727540500736377,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.22385861561119294,0.9934640522875817
德阳,2015,1016,414,0,0,0,0,0,11,425,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.4074803149606299,0.9741176470588235,0.010826771653543307,0.02588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,425,0.010826771653543307,0.02588235294117647,0.4183070866141732,1.0,0.1220472440944882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.1220472440944882,1.0
德阳,2016,1946,491,0,0,369,0,0,42,902,145.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.2523124357656732,0.5443458980044346,0.02158273381294964,0.04656319290465632,0.0,0.0,0.0,0.0,0.18961973278520042,0.4090909090909091,0.0,0.0,0.0,0.0,42,533,0.02158273381294964,0.04656319290465632,0.2738951695786228,0.5909090909090909,0.07451181911613566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.07451181911613566,1.0
德阳,2017,2389,498,0,0,0,0,0,145,643,153.0,0.0,0.0,14.0,0.0,0.0,0.0,167.0,0.208455420678108,0.7744945567651633,0.06069485140226036,0.2255054432348367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,643,0.06069485140226036,0.2255054432348367,0.26915027208036835,1.0,0.0640435328589368,0.9161676646706587,0.0,0.0,0.0,0.0,0.0,0.0,0.0058601925491837585,0.08383233532934131,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0640435328589368,0.9161676646706587
