city,province,year,total_patents,city_id,province_id,base_ln_patents_q,base_top10_q,idc_scope_new,idc_scope_stock,idc_scope_pre5,ln1p_idc_scope_stock_l1,ln1p_idc_scope_pre5_l1,ln1p_idc_scope_new_l1,high_compute,total_patents_field,active_applicants_field,city_new_applicants_field,field_new_applicants_field,city_new_patents_field,field_new_patents_field,incumbent_patents_field,city_new_share_total_field,field_new_share_total_field,incumbent_share_field,ln1p_total_patents_field,ln1p_active_applicants_field,ln1p_city_new_applicants_field,ln1p_field_new_applicants_field,ln1p_city_new_patents_field,ln1p_field_new_patents_field,ln1p_incumbent_patents_field,high_compute_label,idc_stock_high,idc_new_high,idc_pre5_high
张家口,河北省,2009,53,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,2.0,3.0,2.0,3.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,0.6931471805599453,high_compute,0.0,0.0,0.0
张家口,河北省,2010,42,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,35.0,23.0,15.0,15.0,20.0,20.0,15.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,3.58351893845611,3.1780538303479458,2.772588722239781,2.772588722239781,3.044522437723423,3.044522437723423,2.772588722239781,other,0.0,0.0,0.0
张家口,河北省,2010,42,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0
张家口,河北省,2011,69,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,34.0,24.0,24.0,26.0,26.0,18.0,0.5909090909090909,0.5909090909090909,0.4090909090909091,3.8066624897703196,3.5553480614894135,3.2188758248682006,3.2188758248682006,3.295836866004329,3.295836866004329,2.9444389791664403,other,0.0,0.0,0.0
张家口,河北省,2011,69,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0
张家口,河北省,2012,92,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,74.0,41.0,29.0,29.0,48.0,48.0,26.0,0.6486486486486487,0.6486486486486487,0.35135135135135137,4.31748811353631,3.7376696182833684,3.4011973816621555,3.4011973816621555,3.8918202981106265,3.8918202981106265,3.295836866004329,other,0.0,0.0,0.0
张家口,河北省,2012,92,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,high_compute,0.0,0.0,0.0
张家口,河北省,2013,195,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,184.0,78.0,60.0,60.0,114.0,114.0,70.0,0.6195652173913043,0.6195652173913043,0.3804347826086957,5.220355825078324,4.3694478524670215,4.110873864173311,4.110873864173311,4.74493212836325,4.74493212836325,4.2626798770413155,other,0.0,0.0,0.0
张家口,河北省,2013,195,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,4.0,4.0,4.0,6.0,6.0,0.0,1.0,1.0,0.0,1.9459101490553132,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.9459101490553132,1.9459101490553132,0.0,high_compute,0.0,0.0,0.0
张家口,河北省,2014,340,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,323.0,132.0,91.0,91.0,217.0,217.0,106.0,0.6718266253869969,0.6718266253869969,0.3281733746130031,5.780743515792329,4.890349128221754,4.5217885770490405,4.5217885770490405,5.384495062789089,5.384495062789089,4.672828834461906,other,0.0,0.0,0.0
张家口,河北省,2014,340,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,8.0,5.0,8.0,5.0,8.0,3.0,0.625,1.0,0.375,2.1972245773362196,2.1972245773362196,1.791759469228055,2.1972245773362196,1.791759469228055,2.1972245773362196,1.3862943611198906,high_compute,0.0,0.0,0.0
张家口,河北省,2015,308,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,284.0,111.0,67.0,68.0,144.0,145.0,140.0,0.5070422535211268,0.5105633802816901,0.49295774647887325,5.652489180268651,4.718498871295094,4.219507705176107,4.23410650459726,4.976733742420574,4.983606621708336,4.948759890378168,other,0.0,0.0,0.0
张家口,河北省,2015,308,167,19,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,18.0,9.0,6.0,8.0,12.0,15.0,6.0,0.6666666666666666,0.8333333333333334,0.3333333333333333,2.9444389791664403,2.302585092994046,1.9459101490553132,2.1972245773362196,2.5649493574615367,2.772588722239781,1.9459101490553132,high_compute,0.0,0.0,0.0
张家口,河北省,2016,334,167,19,2,2,1.0,1.0,1.0,0.0,0.0,0.0,0,293.0,111.0,75.0,76.0,141.0,144.0,152.0,0.4812286689419795,0.49146757679180886,0.5187713310580204,5.683579767338681,4.718498871295094,4.330733340286331,4.343805421853684,4.955827057601261,4.976733742420574,5.030437921392435,other,0.0,0.0,0.0
张家口,河北省,2016,334,167,19,2,2,1.0,1.0,1.0,0.0,0.0,0.0,1,29.0,18.0,12.0,13.0,18.0,19.0,11.0,0.6206896551724138,0.6551724137931034,0.3793103448275862,3.4011973816621555,2.9444389791664403,2.5649493574615367,2.6390573296152584,2.9444389791664403,2.995732273553991,2.4849066497880004,high_compute,0.0,0.0,0.0
张家口,河北省,2017,392,167,19,2,2,1.0,2.0,2.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,351.0,124.0,82.0,82.0,132.0,132.0,219.0,0.37606837606837606,0.37606837606837606,0.6239316239316239,5.863631175598097,4.8283137373023015,4.418840607796598,4.418840607796598,4.890349128221754,4.890349128221754,5.393627546352362,other,0.0,0.0,0.0
张家口,河北省,2017,392,167,19,2,2,1.0,2.0,2.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,39.0,16.0,10.0,12.0,22.0,25.0,17.0,0.5641025641025641,0.6410256410256411,0.4358974358974359,3.6888794541139363,2.833213344056216,2.3978952727983707,2.5649493574615367,3.1354942159291497,3.258096538021482,2.8903717578961645,high_compute,0.6931471805599453,0.6931471805599453,0.6931471805599453
张家口,河北省,2018,600,167,19,2,2,0.0,2.0,2.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,0,555.0,191.0,149.0,150.0,273.0,280.0,282.0,0.4918918918918919,0.5045045045045045,0.5081081081081081,6.320768294250582,5.2574953720277815,5.0106352940962555,5.017279836814924,5.6131281063880705,5.638354669333745,5.645446897643238,other,0.0,0.0,0.0
张家口,河北省,2018,600,167,19,2,2,0.0,2.0,2.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,1,45.0,18.0,10.0,13.0,13.0,16.0,32.0,0.28888888888888886,0.35555555555555557,0.7111111111111111,3.828641396489095,2.9444389791664403,2.3978952727983707,2.6390573296152584,2.6390573296152584,2.833213344056216,3.4965075614664802,high_compute,1.0986122886681098,0.6931471805599453,1.0986122886681098
张家口,河北省,2019,524,167,19,2,2,0.0,2.0,2.0,1.0986122886681098,1.0986122886681098,0.0,0,473.0,171.0,108.0,113.0,162.0,178.0,311.0,0.34249471458773784,0.3763213530655391,0.6575052854122622,6.161207321695077,5.147494476813453,4.6913478822291435,4.736198448394496,5.093750200806762,5.187385805840755,5.7430031878094825,other,0.0,0.0,0.0
张家口,河北省,2019,524,167,19,2,2,0.0,2.0,2.0,1.0986122886681098,1.0986122886681098,0.0,1,49.0,22.0,12.0,15.0,23.0,28.0,26.0,0.46938775510204084,0.5714285714285714,0.5306122448979592,3.912023005428146,3.1354942159291497,2.5649493574615367,2.772588722239781,3.1780538303479458,3.367295829986474,3.295836866004329,high_compute,1.0986122886681098,0.0,1.0986122886681098
张家口,河北省,2020,751,167,19,2,2,0.0,2.0,2.0,1.0986122886681098,1.0986122886681098,0.0,0,658.0,217.0,133.0,137.0,245.0,251.0,413.0,0.3723404255319149,0.38145896656534956,0.6276595744680851,6.490723534502507,5.384495062789089,4.897839799950911,4.927253685157205,5.5053315359323625,5.529429087511423,6.025865973825314,other,0.0,0.0,0.0
张家口,河北省,2020,751,167,19,2,2,0.0,2.0,2.0,1.0986122886681098,1.0986122886681098,0.0,1,70.0,26.0,9.0,13.0,16.0,20.0,54.0,0.22857142857142856,0.2857142857142857,0.7714285714285715,4.2626798770413155,3.295836866004329,2.302585092994046,2.6390573296152584,2.833213344056216,3.044522437723423,4.007333185232471,high_compute,1.0986122886681098,0.0,1.0986122886681098
张家口,河北省,2021,987,167,19,2,2,0.0,2.0,1.0,1.0986122886681098,1.0986122886681098,0.0,0,866.0,322.0,200.0,202.0,336.0,342.0,530.0,0.38799076212471134,0.394919168591224,0.6120092378752887,6.7650389767805414,5.777652323222656,5.303304908059076,5.313205979041787,5.820082930352362,5.8377304471659395,6.274762021241939,other,0.0,0.0,0.0
张家口,河北省,2021,987,167,19,2,2,0.0,2.0,1.0,1.0986122886681098,1.0986122886681098,0.0,1,88.0,36.0,16.0,21.0,24.0,30.0,64.0,0.2727272727272727,0.3409090909090909,0.7272727272727273,4.48863636973214,3.6109179126442243,2.833213344056216,3.091042453358316,3.2188758248682006,3.4339872044851463,4.174387269895637,high_compute,1.0986122886681098,0.0,1.0986122886681098
张家口,河北省,2022,994,167,19,2,2,0.0,2.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0,797.0,293.0,181.0,182.0,250.0,254.0,547.0,0.3136762860727729,0.3186951066499373,0.6863237139272271,6.682108597449809,5.683579767338681,5.204006687076795,5.209486152841421,5.5254529391317835,5.541263545158426,6.306275286948016,other,0.0,0.0,0.0
张家口,河北省,2022,994,167,19,2,2,0.0,2.0,0.0,1.0986122886681098,0.6931471805599453,0.0,1,171.0,38.0,15.0,23.0,58.0,69.0,113.0,0.3391812865497076,0.40350877192982454,0.6608187134502924,5.147494476813453,3.6635616461296463,2.772588722239781,3.1780538303479458,4.07753744390572,4.248495242049359,4.736198448394496,high_compute,1.0986122886681098,0.0,0.6931471805599453
张家口,河北省,2023,1188,167,19,2,2,0.0,2.0,0.0,1.0986122886681098,0.0,0.0,0,877.0,211.0,113.0,115.0,187.0,191.0,690.0,0.21322690992018245,0.217787913340935,0.7867730900798175,6.777646593635117,5.356586274672012,4.736198448394496,4.7535901911063645,5.236441962829949,5.2574953720277815,6.53813982376767,other,0.0,0.0,0.0
张家口,河北省,2023,1188,167,19,2,2,0.0,2.0,0.0,1.0986122886681098,0.0,0.0,1,297.0,39.0,12.0,23.0,21.0,35.0,276.0,0.0707070707070707,0.11784511784511785,0.9292929292929293,5.697093486505405,3.6888794541139363,2.5649493574615367,3.1780538303479458,3.091042453358316,3.58351893845611,5.6240175061873385,high_compute,1.0986122886681098,0.0,0.0
张家界,湖南省,2008,15,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,11.0,9.0,9.0,12.0,12.0,2.0,0.8571428571428571,0.8571428571428571,0.14285714285714285,2.70805020110221,2.4849066497880004,2.302585092994046,2.302585092994046,2.5649493574615367,2.5649493574615367,1.0986122886681098,other,0.0,0.0,0.0
张家界,湖南省,2008,15,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0
张家界,湖南省,2009,40,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,17.0,14.0,14.0,18.0,18.0,7.0,0.72,0.72,0.28,3.258096538021482,2.8903717578961645,2.70805020110221,2.70805020110221,2.9444389791664403,2.9444389791664403,2.0794415416798357,other,0.0,0.0,0.0
张家界,湖南省,2009,40,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0
张家界,湖南省,2010,55,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,32.0,15.0,8.0,8.0,10.0,10.0,22.0,0.3125,0.3125,0.6875,3.4965075614664802,2.772588722239781,2.1972245773362196,2.1972245773362196,2.3978952727983707,2.3978952727983707,3.1354942159291497,other,0.0,0.0,0.0
张家界,湖南省,2010,55,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,high_compute,0.0,0.0,0.0
张家界,湖南省,2011,48,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,20.0,15.0,15.0,23.0,23.0,10.0,0.696969696969697,0.696969696969697,0.30303030303030304,3.5263605246161616,3.044522437723423,2.772588722239781,2.772588722239781,3.1780538303479458,3.1780538303479458,2.3978952727983707,other,0.0,0.0,0.0
张家界,湖南省,2011,48,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0
张家界,湖南省,2012,69,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,29.0,20.0,21.0,31.0,32.0,22.0,0.5849056603773585,0.6037735849056604,0.41509433962264153,3.9889840465642745,3.4011973816621555,3.044522437723423,3.091042453358316,3.4657359027997265,3.4965075614664802,3.1354942159291497,other,0.0,0.0,0.0
张家界,湖南省,2012,69,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,high_compute,0.0,0.0,0.0
张家界,湖南省,2013,98,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,87.0,31.0,20.0,20.0,49.0,49.0,38.0,0.5632183908045977,0.5632183908045977,0.4367816091954023,4.477336814478207,3.4657359027997265,3.044522437723423,3.044522437723423,3.912023005428146,3.912023005428146,3.6635616461296463,other,0.0,0.0,0.0
张家界,湖南省,2013,98,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,2.0,0.0,1.0,0.0,4.0,9.0,0.0,0.4444444444444444,1.0,2.302585092994046,1.0986122886681098,0.0,0.6931471805599453,0.0,1.6094379124341003,2.302585092994046,high_compute,0.0,0.0,0.0
张家界,湖南省,2014,127,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,114.0,58.0,39.0,39.0,55.0,55.0,59.0,0.4824561403508772,0.4824561403508772,0.5175438596491229,4.74493212836325,4.07753744390572,3.6888794541139363,3.6888794541139363,4.02535169073515,4.02535169073515,4.0943445622221,other,0.0,0.0,0.0
张家界,湖南省,2014,127,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,4.0,2.0,2.0,2.0,2.0,8.0,0.2,0.2,0.8,2.3978952727983707,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.1972245773362196,high_compute,0.0,0.0,0.0
张家界,湖南省,2015,147,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,135.0,60.0,36.0,36.0,57.0,57.0,78.0,0.4222222222222222,0.4222222222222222,0.5777777777777777,4.912654885736052,4.110873864173311,3.6109179126442243,3.6109179126442243,4.060443010546419,4.060443010546419,4.3694478524670215,other,0.0,0.0,0.0
张家界,湖南省,2015,147,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,2.0,1.0,1.0,2.0,2.0,10.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,2.5649493574615367,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,2.3978952727983707,high_compute,0.0,0.0,0.0
张家界,湖南省,2016,141,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,116.0,49.0,30.0,30.0,49.0,49.0,67.0,0.4224137931034483,0.4224137931034483,0.5775862068965517,4.762173934797756,3.912023005428146,3.4339872044851463,3.4339872044851463,3.912023005428146,3.912023005428146,4.219507705176107,other,0.0,0.0,0.0
张家界,湖南省,2016,141,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,3.0,0.0,1.0,0.0,2.0,14.0,0.0,0.14285714285714285,1.0,2.70805020110221,1.3862943611198906,0.0,0.6931471805599453,0.0,1.0986122886681098,2.70805020110221,high_compute,0.0,0.0,0.0
张家界,湖南省,2017,214,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,205.0,76.0,49.0,49.0,91.0,91.0,114.0,0.44390243902439025,0.44390243902439025,0.5560975609756098,5.327876168789581,4.343805421853684,3.912023005428146,3.912023005428146,4.5217885770490405,4.5217885770490405,4.74493212836325,other,0.0,0.0,0.0
张家界,湖南省,2017,214,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,2.0,1.0,1.0,5.0,5.0,2.0,0.7142857142857143,0.7142857142857143,0.2857142857142857,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,1.0986122886681098,high_compute,0.0,0.0,0.0
张家界,湖南省,2018,311,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,305.0,117.0,92.0,92.0,185.0,185.0,120.0,0.6065573770491803,0.6065573770491803,0.39344262295081966,5.723585101952381,4.770684624465665,4.532599493153256,4.532599493153256,5.225746673713202,5.225746673713202,4.795790545596741,other,0.0,0.0,0.0
张家界,湖南省,2018,311,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,2.0,1.0,1.0,3.0,3.0,3.0,0.5,0.5,0.5,1.9459101490553132,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,high_compute,0.0,0.0,0.0
张家界,湖南省,2019,343,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,332.0,134.0,82.0,82.0,126.0,126.0,206.0,0.3795180722891566,0.3795180722891566,0.6204819277108434,5.808142489980444,4.90527477843843,4.418840607796598,4.418840607796598,4.844187086458591,4.844187086458591,5.332718793265369,other,0.0,0.0,0.0
张家界,湖南省,2019,343,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,5.0,3.0,3.0,3.0,3.0,7.0,0.3,0.3,0.7,2.3978952727983707,1.791759469228055,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,2.0794415416798357,high_compute,0.0,0.0,0.0
张家界,湖南省,2020,434,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,413.0,171.0,100.0,100.0,210.0,210.0,203.0,0.5084745762711864,0.5084745762711864,0.4915254237288136,6.025865973825314,5.147494476813453,4.61512051684126,4.61512051684126,5.351858133476067,5.351858133476067,5.318119993844216,other,0.0,0.0,0.0
张家界,湖南省,2020,434,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,8.0,5.0,7.0,7.0,9.0,5.0,0.5833333333333334,0.75,0.4166666666666667,2.5649493574615367,2.1972245773362196,1.791759469228055,2.0794415416798357,2.0794415416798357,2.302585092994046,1.791759469228055,high_compute,0.0,0.0,0.0
张家界,湖南省,2021,152,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,143.0,89.0,60.0,60.0,89.0,89.0,54.0,0.6223776223776224,0.6223776223776224,0.3776223776223776,4.969813299576001,4.499809670330265,4.110873864173311,4.110873864173311,4.499809670330265,4.499809670330265,4.007333185232471,other,0.0,0.0,0.0
张家界,湖南省,2021,152,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,4.0,3.0,3.0,3.0,3.0,1.0,0.75,0.75,0.25,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,high_compute,0.0,0.0,0.0
张家界,湖南省,2022,150,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,142.0,85.0,56.0,56.0,82.0,82.0,60.0,0.5774647887323944,0.5774647887323944,0.4225352112676056,4.962844630259907,4.454347296253507,4.04305126783455,4.04305126783455,4.418840607796598,4.418840607796598,4.110873864173311,other,0.0,0.0,0.0
张家界,湖南省,2022,150,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,5.0,4.0,4.0,6.0,6.0,2.0,0.75,0.75,0.25,2.1972245773362196,1.791759469228055,1.6094379124341003,1.6094379124341003,1.9459101490553132,1.9459101490553132,1.0986122886681098,high_compute,0.0,0.0,0.0
张家界,湖南省,2023,100,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,95.0,64.0,36.0,36.0,48.0,48.0,47.0,0.5052631578947369,0.5052631578947369,0.49473684210526314,4.564348191467836,4.174387269895637,3.6109179126442243,3.6109179126442243,3.8918202981106265,3.8918202981106265,3.871201010907891,other,0.0,0.0,0.0
张家界,湖南省,2023,100,168,30,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,1.0,1.0,1.0,1.0,3.0,0.25,0.25,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,high_compute,0.0,0.0,0.0
徐州,江苏省,2008,1692,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1638.0,540.0,464.0,464.0,1268.0,1268.0,370.0,0.7741147741147741,0.7741147741147741,0.2258852258852259,7.40184157874383,6.293419278846481,6.142037405587356,6.142037405587356,7.1459844677143876,7.1459844677143876,5.916202062607435,other,0.0,0.0,0.0
徐州,江苏省,2008,1692,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,9.0,7.0,8.0,7.0,8.0,2.0,0.7777777777777778,0.8888888888888888,0.2222222222222222,2.302585092994046,2.302585092994046,2.0794415416798357,2.1972245773362196,2.0794415416798357,2.1972245773362196,1.0986122886681098,high_compute,0.0,0.0,0.0
徐州,江苏省,2009,2034,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1836.0,702.0,443.0,443.0,949.0,949.0,887.0,0.5168845315904139,0.5168845315904139,0.4831154684095861,7.515889085215125,6.555356891810665,6.095824562432225,6.095824562432225,6.856461984594587,6.856461984594587,6.78897174299217,other,0.0,0.0,0.0
徐州,江苏省,2009,2034,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,15.0,12.0,13.0,14.0,15.0,6.0,0.7,0.75,0.3,3.044522437723423,2.772588722239781,2.5649493574615367,2.6390573296152584,2.70805020110221,2.772588722239781,1.9459101490553132,high_compute,0.0,0.0,0.0
徐州,江苏省,2010,3313,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2972.0,1054.0,690.0,691.0,1743.0,1744.0,1229.0,0.5864737550471063,0.5868102288021534,0.4135262449528937,7.997326822998097,6.961296045910167,6.53813982376767,6.539585955617669,7.463936604468925,7.4645098346365275,7.114769448366463,other,0.0,0.0,0.0
徐州,江苏省,2010,3313,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,53.0,37.0,23.0,32.0,31.0,40.0,22.0,0.5849056603773585,0.7547169811320755,0.41509433962264153,3.9889840465642745,3.6375861597263857,3.1780538303479458,3.4965075614664802,3.4657359027997265,3.713572066704308,3.1354942159291497,high_compute,0.0,0.0,0.0
徐州,江苏省,2011,4191,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3336.0,1217.0,801.0,803.0,1968.0,1972.0,1368.0,0.5899280575539568,0.5911270983213429,0.41007194244604317,8.112827478751374,7.1049654482698426,6.687108607866515,6.6895992691789665,7.585281078639126,7.587310506022615,7.221835825288449,other,0.0,0.0,0.0
徐州,江苏省,2011,4191,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,114.0,83.0,57.0,78.0,74.0,99.0,40.0,0.6491228070175439,0.868421052631579,0.3508771929824561,4.74493212836325,4.430816798843313,4.060443010546419,4.3694478524670215,4.31748811353631,4.605170185988092,3.713572066704308,high_compute,0.0,0.0,0.0
徐州,江苏省,2012,3627,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2988.0,687.0,405.0,406.0,1427.0,1429.0,1561.0,0.47757697456492637,0.4782463186077644,0.5224230254350736,8.002694162283937,6.5337888379333435,6.0063531596017325,6.008813185442595,7.2640301428995295,7.265429723253953,7.3537223303996315,other,0.0,0.0,0.0
徐州,江苏省,2012,3627,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,53.0,27.0,44.0,44.0,72.0,56.0,0.44,0.72,0.56,4.61512051684126,3.9889840465642745,3.332204510175204,3.8066624897703196,3.8066624897703196,4.290459441148391,4.04305126783455,high_compute,0.0,0.0,0.0
徐州,江苏省,2013,5101,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,4826.0,834.0,491.0,496.0,1770.0,1778.0,3056.0,0.3667633651056776,0.3684210526315789,0.6332366348943225,8.481980435660493,6.727431724850855,6.198478716492308,6.208590026096629,7.479299637782834,7.483806687665835,8.025189321890835,other,0.0,0.0,0.0
徐州,江苏省,2013,5101,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,175.0,80.0,50.0,67.0,68.0,97.0,107.0,0.38857142857142857,0.5542857142857143,0.6114285714285714,5.170483995038151,4.394449154672439,3.9318256327243257,4.219507705176107,4.23410650459726,4.584967478670572,4.68213122712422,high_compute,0.0,0.0,0.0
徐州,江苏省,2014,3972,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3747.0,871.0,484.0,489.0,1102.0,1113.0,2645.0,0.2941019482252469,0.29703763010408324,0.7058980517747532,8.228977643358313,6.77078942390898,6.184148890937483,6.194405391104672,7.005789019253503,7.01571242048723,7.880804344674901,other,0.0,0.0,0.0
徐州,江苏省,2014,3972,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,147.0,52.0,27.0,41.0,36.0,53.0,111.0,0.24489795918367346,0.36054421768707484,0.7551020408163265,4.997212273764115,3.970291913552122,3.332204510175204,3.7376696182833684,3.6109179126442243,3.9889840465642745,4.718498871295094,high_compute,0.0,0.0,0.0
徐州,江苏省,2015,3319,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3044.0,540.0,315.0,316.0,711.0,713.0,2333.0,0.2335742444152431,0.23423127463863339,0.7664257555847569,8.021256180143997,6.293419278846481,5.755742213586912,5.75890177387728,6.568077911411976,6.570882962339584,7.755338812846501,other,0.0,0.0,0.0
徐州,江苏省,2015,3319,171,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,171.0,42.0,19.0,30.0,24.0,42.0,147.0,0.14035087719298245,0.24561403508771928,0.8596491228070176,5.147494476813453,3.7612001156935624,2.995732273553991,3.4339872044851463,3.2188758248682006,3.7612001156935624,4.997212273764115,high_compute,0.0,0.0,0.0
徐州,江苏省,2016,4805,171,25,4,1,1.0,1.0,1.0,0.0,0.0,0.0,0,4329.0,797.0,474.0,478.0,1387.0,1393.0,2942.0,0.3203973203973204,0.3217833217833218,0.6796026796026796,8.373322820996535,6.682108597449809,6.163314804034641,6.171700597410915,7.23561914106675,7.2399325913204695,7.987184748233473,other,0.0,0.0,0.0
